test,loss,k_on,width,threshold,gamma,kappa,velocity,stall_torque
252,0.3799935056761237,0.01433719072119125,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
253,0.48983690800402196,0.0023005623389709164,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
254,1.16987775418963,0.07832789732051396,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
255,0.1592446409351095,0.03175067867253068,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
256,0.10480293861449144,0.022075376278786696,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
257,0.14839260733304124,0.041495115651320906,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
258,0.08372223854234202,0.026247464832874746,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
259,0.1029197445977266,0.03505268570402771,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
260,0.47829710704388256,0.05607218642991236,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
261,0.11189745276810836,0.017925139944020722,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
262,0.14585602062119474,0.028680205935098305,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
263,0.43411140794773884,0.006346413110597041,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
264,0.05413172412781119,0.04411357624933161,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
265,0.0683004257001048,0.04578993730799493,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
266,0.45576138852970843,0.05174900094406997,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
267,0.15547892237167515,0.05909846725151433,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
268,0.15058808359488107,0.040064561474872314,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
269,0.10212177477947186,0.023979223727393632,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
270,0.3420544811134275,0.06670196275962294,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
271,0.09625701398306077,0.03216857269380587,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
272,0.22173650452711458,0.04388729871338298,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
273,0.9148356877867303,0.05390563828075508,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
274,0.10151021292739064,0.019190329181172257,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
275,0.11564417405472176,0.04840525239553968,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
276,0.06910126672135962,0.03626897515556672,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
277,0.529584449953027,0.06883512501867882,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
278,0.9654345517430252,0.0608702105105353,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
279,0.26709208396229833,0.010701476719682832,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
280,0.39712297920124795,0.013531147532745022,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
281,0.30480776190038283,0.06332111915899767,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
282,0.17612677041341396,0.07506578173608876,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
283,0.23557966809094721,0.08356514461522427,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
284,0.07623961369513092,0.02306769315031575,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
285,0.14680992945472415,0.031091760544814558,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
286,0.037527899686812916,0.03868785786105235,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
287,0.1706059856004126,0.016120666842349588,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
288,0.15992780358473357,0.004904829382168761,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
289,0.24374773112570225,0.038155206123101235,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
290,0.26207612131219427,0.029399099529489436,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
291,0.45116734324190005,0.0022846280591231304,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
292,0.6563521184795156,0.04426570878031216,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
293,0.08743273864130982,0.025907837590133084,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
294,0.22126503262279212,0.009413994564007794,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
295,0.11573075619475356,0.019774182033989923,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
296,0.2331372048199526,0.04993398702162855,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
297,0.11228288386408085,0.04037638304043911,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
298,0.10018222885637097,0.03442044552666553,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
299,0.17216968184315598,0.016557701615415976,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
300,0.12451041057048501,0.02870221461918447,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
301,0.6063621262910847,0.047194097296238,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
302,0.5613444794946831,0.10139692783704127,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
303,0.5489146099007159,0.01236559210054037,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
304,0.06980482439193142,0.03506213280550771,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
305,0.14633661167379816,0.02186779228922638,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
306,0.23660356324648968,0.07073681014924972,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
307,0.3593525820090774,0.006185875700175467,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
308,0.3952011745494862,0.09323851457128127,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
309,0.5114700038092953,0.05783139347306099,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
310,0.06981077858386193,0.04198845960558477,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
311,2.242887347987922,0.15742670474216391,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
312,0.9370653635146647,0.11995179953650525,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
313,0.11439865724382244,0.025151169059002835,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
314,0.36934835848029696,0.05185595162217517,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
315,0.14440365170311373,0.019380743247965394,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
316,0.3986927982558601,0.06570717967778648,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
317,0.1345014448357944,0.03841665018519829,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
318,0.2208507593060524,0.03254785891505891,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
319,0.8198273245994918,0.002370924918787383,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
320,0.40918664992451864,0.17104407185287546,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
321,0.6266168405353436,0.0797950462639001,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
322,0.20022768527905138,0.012261986008730595,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
323,1.6942566899560103,0.06089513724087993,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
324,0.6529263852643705,0.04457878828283483,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
325,0.08660711283495229,0.029080249791255727,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
326,0.24136830584130864,0.056723393342406885,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
327,0.26557361406266794,0.007970988730776854,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
328,0.40229045102318867,0.04693797086409753,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
329,0.22395976027000034,0.022220368238975996,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
330,0.15967095134268872,0.035417977736814356,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
331,1.0074766876685453,0.05245422430132801,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
332,0.13371647776760737,0.01590813619735202,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
333,0.9520347703735654,0.08974986695749508,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
334,0.376076666605996,0.07239764950684711,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
335,0.08597419548388588,0.04057022111093117,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
336,0.12107418775858127,0.025361396343848455,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
337,1.3045981627921632,0.11406034150401259,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
338,0.09561198148350833,0.03242211895009392,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
339,0.36875141857400034,0.06785382862092494,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
340,0.6016737258999993,0.002462189632179392,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
341,0.12619496594877427,0.01753073026210538,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
342,0.3072439947196872,0.048410781243421026,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
343,1.436730097400531,0.0851666433046997,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
344,0.1917212703382823,0.028187559389518297,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
345,0.5512685306399974,0.06413854442571104,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
346,0.07708293388981191,0.03779053117866968,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
347,0.1481577858186217,0.009698218670378619,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
348,0.253402916345559,0.07619993857660529,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
349,0.08877157600022069,0.042926995324497785,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
350,0.4985152850399206,0.05546479762441342,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
351,0.5948260137728313,0.131796489712419,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
352,0.09922278301654402,0.02247991470411727,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
353,0.49943480313470723,0.014681229542558401,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
354,0.6911625754323332,0.062072349003079855,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
355,0.06451628038946552,0.0319446639204058,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
356,0.26975095741074356,0.006541515382460322,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
357,0.5143266146382666,0.05156923609180339,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
358,0.34559394801092297,0.10751679949992851,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
359,0.04806125081761263,0.037437623942051634,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
360,0.10836604544300216,0.05943783600864186,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
361,0.5348829682696519,0.045027597064268725,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
362,0.29541851599316005,0.08116280183376318,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
363,1.280210764353869,0.09701362846593453,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
364,0.19311193815118516,0.049333275487791525,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
365,0.11881921853738152,0.03894770887053813,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
366,0.050430507302306915,0.02638282888660126,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
367,0.16456679003320393,0.01976326857658699,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
368,0.2289002297969243,0.012756169751523352,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
369,0.2096565612723441,0.02501101471099646,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
370,0.4071869544268166,0.00459163509486072,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
371,0.160028740143182,0.02781403068842833,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
372,0.2723603634696342,0.01690246019572192,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
373,0.23472223508994525,0.01015169782513154,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
374,0.17266834734525116,0.020937091896349458,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
375,0.1232212584490682,0.03617130756272781,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
376,0.4563358169842757,0.18211526574183906,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
377,0.17860594326549015,0.02860635259241852,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
378,0.3957409058342765,0.005006931217348489,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
379,0.7829301979635214,0.05545623401385487,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
380,0.3316048000221671,0.002429032149357451,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
381,0.07394898867983399,0.03398104932971732,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
382,0.26817507171243465,0.013003497866240603,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
383,0.1020984075442057,0.024872247485837717,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
384,0.8277640715940182,0.03990016281846498,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
385,0.2142037255109072,0.01990540578777203,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
386,0.39485438120681826,0.06827057757951503,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
387,0.17182878723687628,0.04792071519806179,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
388,0.07113093811360703,0.030442099423174055,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
389,1.8573101933398048,0.12601852090782545,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
390,0.29172716436651785,0.009715260976829454,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
391,0.26096976924295584,0.04260736668004103,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
392,0.6522157501019868,0.002045571063188749,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
393,0.10972748913701234,0.03725867699091796,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
394,0.2503425741688103,0.19049696023911322,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
395,0.16636409308695854,0.016321303896835244,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
396,0.3403739173648883,0.07436005553129486,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
397,0.10796029123612141,0.05281772786477265,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
398,1.0934728109864453,0.1437125251984731,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
399,0.39905104910155953,0.060370641628920085,0.008982728896412821,-0.07376554902612806,0.05,0.5,30.0,12.0
