test,loss,k_on,width,threshold,gamma,kappa,velocity,stall_torque
72,0.4861431486972304,0.008331851827068554,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
73,0.4927793412423765,0.17587155443949165,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
74,1.5455947568395298,0.06987689572651908,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
75,0.06782304965433222,0.024875041198679757,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
76,0.41518762853995633,0.08267045577463436,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
77,0.44376807421655734,0.017200496423158865,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
78,0.12568768341298017,0.042011212564979895,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
79,0.10071602168863336,0.0320213024980349,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
80,0.3362920108074008,0.06464510954596656,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
81,0.5690596937634246,0.0020271409390260585,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
82,0.20459378039177206,0.05105220681089699,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
83,0.8515187607224687,0.058780883210648976,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
84,0.26584888746920043,0.07399750488179235,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
85,4.57016516025571,0.10964683624229107,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
86,0.09315746768772566,0.037932382412102436,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
87,0.11734450804401311,0.021818290543034476,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
88,0.2669732274737033,0.10282938776957598,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
89,0.4810074817109842,0.028229910011398112,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
90,0.7968407739395096,0.09783501917318614,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
91,0.46986106886354473,0.012691714048731099,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
92,0.3793436426666468,0.0856195723896378,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
93,0.3711175570089622,0.05352342257029947,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
94,0.3268650058369389,0.19392525970725985,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
95,0.5447610589950582,0.07685348614024082,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
96,0.28373830094063734,0.04331201850164289,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
97,0.4830842843344064,0.09108504561912496,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
98,1.0007342880512144,0.07111478997632771,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
99,0.44095359821198127,0.06343738515569967,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
100,0.2282042300703922,0.00658678842118816,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
101,0.13004590445935071,0.03387084312915733,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
102,0.18589864984256044,0.04744816523641396,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
103,0.5011749403988868,0.11726531652893794,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
104,0.29095902073168656,0.01748544597634369,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
105,0.8302252215563994,0.08090893881518658,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
106,0.33563392915106294,0.13040572817562077,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
107,0.08273570473959546,0.027788306335047756,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
108,1.5330931910419168,0.14218684763345113,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
109,0.22088632843955344,0.0601162632677664,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
110,0.32270439336609696,0.01391342077680546,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
111,0.1529798135463721,0.041368224643148994,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
112,0.4064111631791751,0.06718647038943483,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
113,0.33039915769543593,0.022874204385324625,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
114,0.31229734215146604,0.009080280566915667,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
115,0.19841538717186977,0.03546895904187285,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
116,0.16011569697342262,0.0546644242841145,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
117,1.4291971651935282,0.12434146028780373,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
118,0.6370671236123161,0.10724957888243199,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
119,0.6219960445411146,0.09448063361336223,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
120,0.2560276704979319,0.05025356292665381,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
121,0.28571613506563165,0.00409542887355073,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
122,0.08398401421848313,0.045055544466616776,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
123,0.03267704445981374,0.03882637837596755,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
124,0.4385993828742762,0.11351395628783924,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
125,0.5580044690806181,0.17179438581987128,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
126,0.7574152914448424,0.08635552454473615,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
127,0.38278269323690034,0.07899274533891693,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
128,0.2854970259854746,0.05700990429493048,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
129,0.5508171866166112,0.07236818372385168,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
130,1.0528475691933192,0.18371938503294422,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
131,1.6344808723918902,0.06489606300949066,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
132,0.15370012823060408,0.03673789930517318,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
133,0.06957989599027001,0.022592157857135416,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
134,1.831013758285879,0.10079674852667056,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
135,0.6376330379688335,0.16188609154179945,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
136,0.21255923082667577,0.03247236091109087,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
137,0.2021630839211634,0.040510606171503045,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
138,0.31549103462447103,0.014829779821898627,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
139,0.11497381341802791,0.01897459650352608,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
140,0.09797696599790907,0.04655404161973849,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
141,0.1476748607276657,0.026775808586175377,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
142,0.3294794097716043,0.06101604050138188,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
143,0.8488520033791266,0.05306861494057166,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
144,0.462783729123514,0.0029544048656203054,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
145,0.16732889402444173,0.029450743919566237,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
146,0.26973896739471803,0.011506063976744356,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
147,0.13430569511245016,0.0401163636478946,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
148,0.23238674629300063,0.030291944408892404,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
149,0.21156722670772404,0.0507038112988315,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
150,0.1334029154325456,0.024028559035702043,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
151,0.3483200645248442,0.06781296025160338,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
152,0.5147176254789688,0.0073080374788692185,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
153,0.13419093551017178,0.03670136088269945,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
154,0.24480373590212143,0.07631850297762743,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
155,0.08723086670335191,0.043982495236493654,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
156,0.6790194335146106,0.019693775018050995,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
157,0.13321191135611743,0.05619824451198481,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
158,0.05089120721009654,0.0323236322304953,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
159,0.6351193231511755,0.08295480811660023,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
160,0.2041394087531565,0.048621893832518207,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
161,0.3905335659284296,0.05987304289031429,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
162,0.15101663935678517,0.025945758817243668,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
163,1.3338786550440203,0.0886299842826043,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
164,0.24971897339548832,0.010808001001131832,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
165,0.20581893988185426,0.03494132178826278,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
166,0.42386432240351973,0.002342517917817092,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
167,0.2239496182785134,0.015114888518444135,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
168,0.22779167188522062,0.03995697542840884,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
169,0.21188090409872634,0.0637337298933422,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
170,1.0160307464064793,0.0719159529615572,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
171,0.22394785157982197,0.019833418600241383,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
172,0.8091999876295648,0.006945829338049776,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
173,0.09512125641908546,0.04472048869921446,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
174,0.25490813175086907,0.06807474687704036,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
175,0.24414204869348508,0.052903636781909055,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
176,0.5727863083634124,0.09177281719117646,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
177,0.06844519364930342,0.027646754122859683,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
178,0.41725870313633767,0.01660820738109587,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
179,0.8397420258467094,0.15333531429469704,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
180,0.31413532271762074,0.07884528042273241,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
181,0.14167989713361384,0.05690591205578034,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
182,0.8090893717361625,0.04818711858611115,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
183,2.10115863164284,0.09790765218556999,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
184,0.15677243752644227,0.038273277782447164,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
185,0.12164264957859725,0.023527462429904916,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
186,0.15574838787302225,0.03211453452698991,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
187,0.17495264132811356,0.062362665254320854,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
188,0.20869399880028577,0.04423598838158914,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
189,0.4019981895423467,0.11003104654304148,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
190,0.2188843763942519,0.010045030562983122,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
191,0.28743989260188346,0.003768889890219798,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
192,0.7023006874228352,0.07388528468620065,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
193,0.21539085381652462,0.052866759802617645,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
194,0.24894283488281463,0.03506586113260257,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
195,0.6991772390717332,0.13992259825713216,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
196,0.6275941936436701,0.13505698716465056,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
197,0.517059384486138,0.08441717022317094,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
198,0.1550951967524179,0.021472930180514285,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
199,1.2352955950182918,0.05803794143572122,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
200,2.4799506708009185,0.12205690128033386,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
201,0.6891127750262048,0.06565401370301847,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
202,0.08245815930986758,0.029892535671120487,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
203,0.11919245804498477,0.041032827297787074,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
204,1.070552600071137,0.14762550824144863,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
205,1.182982991844612,0.10320368503647923,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
206,0.3257250479198138,0.013110455331305532,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
207,0.4537470526255086,0.04893422000059475,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
208,0.42977433799144993,0.017112013327192577,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
209,0.07185545159428786,0.026181641088271056,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
210,2.4368304280524287,0.07021561411387031,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
211,0.18847988352773598,0.036974917388809626,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
212,0.7501420347200107,0.11690666572946282,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
213,0.5690792995800192,0.09478778359878581,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
214,0.3344763009763543,0.0801574073835583,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
215,0.30831338529995805,0.005557613727531371,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
216,0.27913687739009707,0.07613885792087796,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
217,1.6076732548021733,0.05343782572389927,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
218,0.10600499326293568,0.04497645990592451,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
219,0.7890913120264554,0.002321663382835383,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
220,0.662089046186513,0.19603887484118798,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
221,0.1175268392491324,0.03226597721796238,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
222,0.22994510618538164,0.009984346703971761,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
223,1.3093194846499525,0.06293658657728074,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
224,0.6822887102391203,0.08722789411235765,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
225,0.5194694514921505,0.021288344325200027,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
226,0.04116524278081525,0.041215824743277125,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
227,0.08949115447243197,0.050534095170321376,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
228,0.5252775453149168,0.0605999185845541,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
229,0.6992514496987414,0.068068290430653,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
230,1.0607389321828558,0.09968533788362029,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
231,0.18348277172809785,0.02561026483497645,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
232,0.05211249519420826,0.04017537026790294,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
233,0.2808261171262005,0.07377579608427244,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
234,0.7746367650713013,0.058053233790250416,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
235,1.7859112378986475,0.09144971799404492,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
236,0.8246477876892845,0.1057451869347522,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
237,0.15004594704064342,0.047392581016300596,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
238,2.7987615843835023,0.08316423859973476,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
239,0.4894169815307857,0.12879107484975072,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
240,0.09313532215369276,0.04292257526076428,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
241,0.18656972402554994,0.01425838257627493,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
242,0.396203119335039,0.05510372110315691,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
243,0.1078715796635672,0.03553671352548443,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
244,0.24228748188841936,0.01901962490567321,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
245,0.12816720056015507,0.028607694151681056,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
246,0.8589415437150743,0.06734017664381806,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
247,0.2892941312246732,0.1639521702588736,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
248,0.435374409653044,0.18107485684067637,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
249,0.2990616761879356,0.03820775806944174,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
250,0.4995931477119561,0.05061425123388927,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
251,0.07353901925207357,0.032276540199845556,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
