test,loss,k_on_topoI,k_off_topoI,k_cat_topoI,width_topoI,threshold_topoI,k_on_gyrase,k_off_gyrase,k_cat_gyrase,width_gyrase,threshold_gyrase,sigma0_gyrase
31,0.8628591232220201,0.03571575550874352,0.8663812254039044,6.1368842913956865,0.12058787542474442,0.1590491493212092,0.03211338542284197,0.40593054341761825,7.7572452714093,0.23885810352953474,0.11341554831652836,-0.09949063422021022
32,2.988560536196476,0.046064817587645836,0.36144593257138735,11.016442022064403,0.05934962148751993,0.23879572334771149,0.04484977009674654,0.0686993004462845,4.373269926755279,0.1353600534809716,-0.0889678523250924,-0.14967473398868236
33,7.193732508909173,0.028945671479306476,0.5235143875688169,14.308274507425873,0.16771229364741802,-0.1635802863241709,0.05744531613780672,0.3378661425961792,1.6211704064390666,0.29586978191834185,0.02450020772871661,-0.14072056549080522
34,1.8451027100497128,0.037950614815881446,0.21856569395120162,1.6868080423302727,0.08484928618147748,0.08108465326948673,0.01583077810996453,0.26807387766641033,9.130021144192412,0.17004100815027418,0.28118679838091765,-0.1196204771816022
35,8.546704157364648,0.06576760139003954,0.02607970739397747,8.007380141958176,0.022314719106799732,-0.29764367132507713,0.027088748550311886,0.18722119907598792,12.16327094201187,0.24872892870054375,0.06770026193273522,-0.11011051197851093
36,0.28408627229835764,0.07991334646230652,0.6374662636815145,3.1100579304064544,0.11765117225764876,0.13038068586569254,0.03168649265906804,0.43005085224655326,7.057365018008014,0.20624664434154266,0.13442494449705422,-0.12766063502432073
37,2.986802455629068,0.09435690798688529,0.6517569882944085,2.8678161225374383,0.12780393905630089,0.1341004097666309,0.022900029236247146,0.5566550066093703,6.37554478608244,0.21143984454664225,-0.02072343472143584,-0.1297124734064785
38,12.868993638694084,0.08008670632226328,0.7998788401580809,5.534685622986096,0.2382703572545937,0.040954649080621824,0.03112613877796143,0.7726574313941896,4.0850602043570134,0.07552868387420397,0.10016550985800217,-0.0995257491844972
39,10.136047978718555,0.09829300444084955,0.6196986139900862,1.3834884443346893,0.1594500385840123,-0.04670001212642271,0.07219259621812209,0.43453772715934813,1.7958630821106434,0.13657087065218318,0.12643760176265018,-0.09433474153871488
40,7.809383373798438,0.04279972876883088,0.7292980053214041,2.8876406941003614,0.04768354900775919,-0.0978130269737947,0.0029997606890933663,0.5962390186669798,6.719659332829246,0.19723613464890277,0.2154716427232306,-0.139333889633485
41,27.080945147211693,0.02651610392813543,0.5471472280207316,5.4696172292909635,0.07563674776760057,0.08186919652609878,0.04689687817246119,0.5414654986499177,10.602181029322056,0.007448388570723052,-0.23515020198566244,-0.11918201961491802
42,1.3128905550566778,0.03441809991592571,0.8588682110760824,7.342837513331384,0.1346111431320963,-0.015060752803382163,0.05425145081822605,0.345138191727296,13.078185243718535,0.12167712360445167,-0.090929264676048,-0.14464668270891565
43,0.8500386384808392,0.013873739266818782,0.9209151180512172,0.024025848362251523,0.10300472867453535,0.034887229535958936,0.011048379704190883,0.2774391438035407,8.205919043446045,0.15284544591073113,-0.06664019251807185,-0.12608541274093474
44,0.8865002443129428,0.08226548834594573,0.6581992649725593,3.7340820076796426,0.009747961596000332,-0.022780691918760552,0.033764359669111364,0.13123652009337075,16.143083897405454,0.1789501569975256,0.022765350628677725,-0.1117418706680946
45,10.069382252190845,0.08915216519853324,0.7934582306384695,0.938740737013271,0.18811535839519183,0.1842161228205314,0.03965473389127275,0.8813857840213833,5.32065147767454,0.26687099605689907,-0.015829593597097083,-0.09119350129333609
46,12.121101993003439,0.055880031993286484,0.4896231098292049,2.4741641232151723,0.03300309282628924,0.13039228653059814,0.06164315197542131,0.6467349162246192,7.066527994335531,0.12191578443779084,-0.13810417642853098,-0.10589599378382564
47,6.91516223881062,0.021656714689082972,0.6114924751524972,8.950059148607277,0.060541433046933185,0.019191088114696025,0.017143204115254017,0.011510744795334149,0.8601654142416049,0.2808881685037682,0.08490054592350953,-0.12284353465372078
48,1.0159691896469667,0.03944264399371783,0.3933719824221603,3.7477420150215046,0.22049564511014175,0.09034745203705563,0.06972887562669974,0.29288967885627704,2.415248846533775,0.07643545611256378,0.15171004336027671,-0.1326477129909154
49,6.446718286448453,0.008409532880342331,0.2600481055901875,0.18938340640431495,0.11422691974476303,-0.10335041661314677,0.04254043792104411,0.4383885992971681,3.5809412802435343,0.2999406428612585,0.19940465894945897,-0.10097418229522367
50,1.676644056859141,0.05065138402203513,0.5788289937568277,10.764320316635096,0.09096051377723297,0.21749032800152696,0.09528384045901814,0.20881311628805882,8.608409594627306,0.20394749734447046,0.01588868061329473,-0.08118402007592843
51,3.0062140935496604,0.018347221900208044,0.7345073860764693,6.506979138532626,0.1979742912583641,0.12313062966974461,0.022081017634655878,0.5118691659713102,5.351720507147174,0.24263347757035508,0.06851001641490892,-0.10290935541004477
