frame,time,type,name,concentration
190,47.5,topo,gyrase,0.44
190,47.5,lacI,lacI,0.2
191,47.75,RNAP,RNAP,0.2
191,47.75,topo,topoI,0.17
191,47.75,topo,gyrase,0.44
191,47.75,lacI,lacI,0.2
192,48.0,RNAP,RNAP,0.2
192,48.0,topo,topoI,0.17
192,48.0,topo,gyrase,0.44
192,48.0,lacI,lacI,0.2
193,48.25,RNAP,RNAP,0.2
193,48.25,topo,topoI,0.17
193,48.25,topo,gyrase,0.44
193,48.25,lacI,lacI,0.2
194,48.5,RNAP,RNAP,0.2
194,48.5,topo,topoI,0.17
194,48.5,topo,gyrase,0.44
194,48.5,lacI,lacI,0.2
195,48.75,RNAP,RNAP,0.2
195,48.75,topo,topoI,0.17
195,48.75,topo,gyrase,0.44
195,48.75,lacI,lacI,0.2
196,49.0,RNAP,RNAP,0.2
196,49.0,topo,topoI,0.17
196,49.0,topo,gyrase,0.44
196,49.0,lacI,lacI,0.2
197,49.25,RNAP,RNAP,0.2
197,49.25,topo,topoI,0.17
197,49.25,topo,gyrase,0.44
197,49.25,lacI,lacI,0.2
198,49.5,RNAP,RNAP,0.2
198,49.5,topo,topoI,0.17
198,49.5,topo,gyrase,0.44
198,49.5,lacI,lacI,0.2
199,49.75,RNAP,RNAP,0.2
199,49.75,topo,topoI,0.17
199,49.75,topo,gyrase,0.44
199,49.75,lacI,lacI,0.2
200,50.0,RNAP,RNAP,0.2
200,50.0,topo,topoI,0.17
200,50.0,topo,gyrase,0.44
200,50.0,lacI,lacI,0.2
201,50.25,RNAP,RNAP,0.2
201,50.25,topo,topoI,0.17
201,50.25,topo,gyrase,0.44
201,50.25,lacI,lacI,0.2
202,50.5,RNAP,RNAP,0.2
202,50.5,topo,topoI,0.17
202,50.5,topo,gyrase,0.44
202,50.5,lacI,lacI,0.2
203,50.75,RNAP,RNAP,0.2
203,50.75,topo,topoI,0.17
203,50.75,topo,gyrase,0.44
203,50.75,lacI,lacI,0.2
204,51.0,RNAP,RNAP,0.2
204,51.0,topo,topoI,0.17
204,51.0,topo,gyrase,0.44
204,51.0,lacI,lacI,0.2
205,51.25,RNAP,RNAP,0.2
205,51.25,topo,topoI,0.17
205,51.25,topo,gyrase,0.44
205,51.25,lacI,lacI,0.2
206,51.5,RNAP,RNAP,0.2
206,51.5,topo,topoI,0.17
206,51.5,topo,gyrase,0.44
206,51.5,lacI,lacI,0.2
207,51.75,RNAP,RNAP,0.2
207,51.75,topo,topoI,0.17
207,51.75,topo,gyrase,0.44
207,51.75,lacI,lacI,0.2
208,52.0,RNAP,RNAP,0.2
208,52.0,topo,topoI,0.17
208,52.0,topo,gyrase,0.44
208,52.0,lacI,lacI,0.2
209,52.25,RNAP,RNAP,0.2
209,52.25,topo,topoI,0.17
209,52.25,topo,gyrase,0.44
209,52.25,lacI,lacI,0.2
210,52.5,RNAP,RNAP,0.2
210,52.5,topo,topoI,0.17
210,52.5,topo,gyrase,0.44
210,52.5,lacI,lacI,0.2
211,52.75,RNAP,RNAP,0.2
211,52.75,topo,topoI,0.17
211,52.75,topo,gyrase,0.44
211,52.75,lacI,lacI,0.2
212,53.0,RNAP,RNAP,0.2
212,53.0,topo,topoI,0.17
212,53.0,topo,gyrase,0.44
212,53.0,lacI,lacI,0.2
213,53.25,RNAP,RNAP,0.2
213,53.25,topo,topoI,0.17
213,53.25,topo,gyrase,0.44
213,53.25,lacI,lacI,0.2
214,53.5,RNAP,RNAP,0.2
214,53.5,topo,topoI,0.17
214,53.5,topo,gyrase,0.44
214,53.5,lacI,lacI,0.2
215,53.75,RNAP,RNAP,0.2
215,53.75,topo,topoI,0.17
215,53.75,topo,gyrase,0.44
215,53.75,lacI,lacI,0.2
216,54.0,RNAP,RNAP,0.2
216,54.0,topo,topoI,0.17
216,54.0,topo,gyrase,0.44
216,54.0,lacI,lacI,0.2
217,54.25,RNAP,RNAP,0.2
217,54.25,topo,topoI,0.17
217,54.25,topo,gyrase,0.44
217,54.25,lacI,lacI,0.2
218,54.5,RNAP,RNAP,0.2
218,54.5,topo,topoI,0.17
218,54.5,topo,gyrase,0.44
218,54.5,lacI,lacI,0.2
219,54.75,RNAP,RNAP,0.2
219,54.75,topo,topoI,0.17
219,54.75,topo,gyrase,0.44
219,54.75,lacI,lacI,0.2
220,55.0,RNAP,RNAP,0.2
220,55.0,topo,topoI,0.17
220,55.0,topo,gyrase,0.44
220,55.0,lacI,lacI,0.2
221,55.25,RNAP,RNAP,0.2
221,55.25,topo,topoI,0.17
221,55.25,topo,gyrase,0.44
221,55.25,lacI,lacI,0.2
222,55.5,RNAP,RNAP,0.2
222,55.5,topo,topoI,0.17
222,55.5,topo,gyrase,0.44
222,55.5,lacI,lacI,0.2
223,55.75,RNAP,RNAP,0.2
223,55.75,topo,topoI,0.17
223,55.75,topo,gyrase,0.44
223,55.75,lacI,lacI,0.2
224,56.0,RNAP,RNAP,0.2
224,56.0,topo,topoI,0.17
224,56.0,topo,gyrase,0.44
224,56.0,lacI,lacI,0.2
225,56.25,RNAP,RNAP,0.2
225,56.25,topo,topoI,0.17
225,56.25,topo,gyrase,0.44
225,56.25,lacI,lacI,0.2
226,56.5,RNAP,RNAP,0.2
226,56.5,topo,topoI,0.17
226,56.5,topo,gyrase,0.44
226,56.5,lacI,lacI,0.2
227,56.75,RNAP,RNAP,0.2
227,56.75,topo,topoI,0.17
227,56.75,topo,gyrase,0.44
227,56.75,lacI,lacI,0.2
228,57.0,RNAP,RNAP,0.2
228,57.0,topo,topoI,0.17
228,57.0,topo,gyrase,0.44
228,57.0,lacI,lacI,0.2
229,57.25,RNAP,RNAP,0.2
229,57.25,topo,topoI,0.17
229,57.25,topo,gyrase,0.44
229,57.25,lacI,lacI,0.2
230,57.5,RNAP,RNAP,0.2
230,57.5,topo,topoI,0.17
230,57.5,topo,gyrase,0.44
230,57.5,lacI,lacI,0.2
231,57.75,RNAP,RNAP,0.2
231,57.75,topo,topoI,0.17
231,57.75,topo,gyrase,0.44
231,57.75,lacI,lacI,0.2
232,58.0,RNAP,RNAP,0.2
232,58.0,topo,topoI,0.17
232,58.0,topo,gyrase,0.44
232,58.0,lacI,lacI,0.2
233,58.25,RNAP,RNAP,0.2
233,58.25,topo,topoI,0.17
233,58.25,topo,gyrase,0.44
233,58.25,lacI,lacI,0.2
234,58.5,RNAP,RNAP,0.2
234,58.5,topo,topoI,0.17
234,58.5,topo,gyrase,0.44
234,58.5,lacI,lacI,0.2
235,58.75,RNAP,RNAP,0.2
235,58.75,topo,topoI,0.17
235,58.75,topo,gyrase,0.44
235,58.75,lacI,lacI,0.2
236,59.0,RNAP,RNAP,0.2
236,59.0,topo,topoI,0.17
236,59.0,topo,gyrase,0.44
236,59.0,lacI,lacI,0.2
237,59.25,RNAP,RNAP,0.2
237,59.25,topo,topoI,0.17
237,59.25,topo,gyrase,0.44
237,59.25,lacI,lacI,0.2
238,59.5,RNAP,RNAP,0.2
238,59.5,topo,topoI,0.17
238,59.5,topo,gyrase,0.44
238,59.5,lacI,lacI,0.2
239,59.75,RNAP,RNAP,0.2
239,59.75,topo,topoI,0.17
239,59.75,topo,gyrase,0.44
239,59.75,lacI,lacI,0.2
240,60.0,RNAP,RNAP,0.2
240,60.0,topo,topoI,0.17
240,60.0,topo,gyrase,0.44
240,60.0,lacI,lacI,0.2
241,60.25,RNAP,RNAP,0.2
241,60.25,topo,topoI,0.17
241,60.25,topo,gyrase,0.44
241,60.25,lacI,lacI,0.2
242,60.5,RNAP,RNAP,0.2
242,60.5,topo,topoI,0.17
242,60.5,topo,gyrase,0.44
242,60.5,lacI,lacI,0.2
243,60.75,RNAP,RNAP,0.2
243,60.75,topo,topoI,0.17
243,60.75,topo,gyrase,0.44
243,60.75,lacI,lacI,0.2
244,61.0,RNAP,RNAP,0.2
244,61.0,topo,topoI,0.17
244,61.0,topo,gyrase,0.44
244,61.0,lacI,lacI,0.2
245,61.25,RNAP,RNAP,0.2
245,61.25,topo,topoI,0.17
245,61.25,topo,gyrase,0.44
245,61.25,lacI,lacI,0.2
246,61.5,RNAP,RNAP,0.2
246,61.5,topo,topoI,0.17
246,61.5,topo,gyrase,0.44
246,61.5,lacI,lacI,0.2
247,61.75,RNAP,RNAP,0.2
247,61.75,topo,topoI,0.17
247,61.75,topo,gyrase,0.44
247,61.75,lacI,lacI,0.2
248,62.0,RNAP,RNAP,0.2
248,62.0,topo,topoI,0.17
248,62.0,topo,gyrase,0.44
248,62.0,lacI,lacI,0.2
249,62.25,RNAP,RNAP,0.2
249,62.25,topo,topoI,0.17
249,62.25,topo,gyrase,0.44
249,62.25,lacI,lacI,0.2
250,62.5,RNAP,RNAP,0.2
250,62.5,topo,topoI,0.17
250,62.5,topo,gyrase,0.44
250,62.5,lacI,lacI,0.2
251,62.75,RNAP,RNAP,0.2
251,62.75,topo,topoI,0.17
251,62.75,topo,gyrase,0.44
251,62.75,lacI,lacI,0.2
252,63.0,RNAP,RNAP,0.2
252,63.0,topo,topoI,0.17
252,63.0,topo,gyrase,0.44
252,63.0,lacI,lacI,0.2
253,63.25,RNAP,RNAP,0.2
253,63.25,topo,topoI,0.17
253,63.25,topo,gyrase,0.44
253,63.25,lacI,lacI,0.2
254,63.5,RNAP,RNAP,0.2
254,63.5,topo,topoI,0.17
254,63.5,topo,gyrase,0.44
254,63.5,lacI,lacI,0.2
255,63.75,RNAP,RNAP,0.2
255,63.75,topo,topoI,0.17
255,63.75,topo,gyrase,0.44
255,63.75,lacI,lacI,0.2
256,64.0,RNAP,RNAP,0.2
256,64.0,topo,topoI,0.17
256,64.0,topo,gyrase,0.44
256,64.0,lacI,lacI,0.2
257,64.25,RNAP,RNAP,0.2
257,64.25,topo,topoI,0.17
257,64.25,topo,gyrase,0.44
257,64.25,lacI,lacI,0.2
258,64.5,RNAP,RNAP,0.2
258,64.5,topo,topoI,0.17
258,64.5,topo,gyrase,0.44
258,64.5,lacI,lacI,0.2
259,64.75,RNAP,RNAP,0.2
259,64.75,topo,topoI,0.17
259,64.75,topo,gyrase,0.44
259,64.75,lacI,lacI,0.2
260,65.0,RNAP,RNAP,0.2
260,65.0,topo,topoI,0.17
260,65.0,topo,gyrase,0.44
260,65.0,lacI,lacI,0.2
261,65.25,RNAP,RNAP,0.2
261,65.25,topo,topoI,0.17
261,65.25,topo,gyrase,0.44
261,65.25,lacI,lacI,0.2
262,65.5,RNAP,RNAP,0.2
262,65.5,topo,topoI,0.17
262,65.5,topo,gyrase,0.44
262,65.5,lacI,lacI,0.2
263,65.75,RNAP,RNAP,0.2
263,65.75,topo,topoI,0.17
263,65.75,topo,gyrase,0.44
263,65.75,lacI,lacI,0.2
264,66.0,RNAP,RNAP,0.2
264,66.0,topo,topoI,0.17
264,66.0,topo,gyrase,0.44
264,66.0,lacI,lacI,0.2
265,66.25,RNAP,RNAP,0.2
265,66.25,topo,topoI,0.17
265,66.25,topo,gyrase,0.44
265,66.25,lacI,lacI,0.2
266,66.5,RNAP,RNAP,0.2
266,66.5,topo,topoI,0.17
266,66.5,topo,gyrase,0.44
266,66.5,lacI,lacI,0.2
267,66.75,RNAP,RNAP,0.2
267,66.75,topo,topoI,0.17
267,66.75,topo,gyrase,0.44
267,66.75,lacI,lacI,0.2
268,67.0,RNAP,RNAP,0.2
268,67.0,topo,topoI,0.17
268,67.0,topo,gyrase,0.44
268,67.0,lacI,lacI,0.2
269,67.25,RNAP,RNAP,0.2
269,67.25,topo,topoI,0.17
269,67.25,topo,gyrase,0.44
269,67.25,lacI,lacI,0.2
270,67.5,RNAP,RNAP,0.2
270,67.5,topo,topoI,0.17
270,67.5,topo,gyrase,0.44
270,67.5,lacI,lacI,0.2
271,67.75,RNAP,RNAP,0.2
271,67.75,topo,topoI,0.17
271,67.75,topo,gyrase,0.44
271,67.75,lacI,lacI,0.2
272,68.0,RNAP,RNAP,0.2
272,68.0,topo,topoI,0.17
272,68.0,topo,gyrase,0.44
272,68.0,lacI,lacI,0.2
273,68.25,RNAP,RNAP,0.2
273,68.25,topo,topoI,0.17
273,68.25,topo,gyrase,0.44
273,68.25,lacI,lacI,0.2
274,68.5,RNAP,RNAP,0.2
274,68.5,topo,topoI,0.17
274,68.5,topo,gyrase,0.44
274,68.5,lacI,lacI,0.2
275,68.75,RNAP,RNAP,0.2
275,68.75,topo,topoI,0.17
275,68.75,topo,gyrase,0.44
275,68.75,lacI,lacI,0.2
276,69.0,RNAP,RNAP,0.2
276,69.0,topo,topoI,0.17
276,69.0,topo,gyrase,0.44
276,69.0,lacI,lacI,0.2
277,69.25,RNAP,RNAP,0.2
277,69.25,topo,topoI,0.17
277,69.25,topo,gyrase,0.44
277,69.25,lacI,lacI,0.2
278,69.5,RNAP,RNAP,0.2
278,69.5,topo,topoI,0.17
278,69.5,topo,gyrase,0.44
278,69.5,lacI,lacI,0.2
279,69.75,RNAP,RNAP,0.2
279,69.75,topo,topoI,0.17
279,69.75,topo,gyrase,0.44
279,69.75,lacI,lacI,0.2
280,70.0,RNAP,RNAP,0.2
280,70.0,topo,topoI,0.17
280,70.0,topo,gyrase,0.44
280,70.0,lacI,lacI,0.2
281,70.25,RNAP,RNAP,0.2
281,70.25,topo,topoI,0.17
281,70.25,topo,gyrase,0.44
281,70.25,lacI,lacI,0.2
282,70.5,RNAP,RNAP,0.2
282,70.5,topo,topoI,0.17
282,70.5,topo,gyrase,0.44
282,70.5,lacI,lacI,0.2
283,70.75,RNAP,RNAP,0.2
283,70.75,topo,topoI,0.17
283,70.75,topo,gyrase,0.44
283,70.75,lacI,lacI,0.2
284,71.0,RNAP,RNAP,0.2
284,71.0,topo,topoI,0.17
284,71.0,topo,gyrase,0.44
284,71.0,lacI,lacI,0.2
285,71.25,RNAP,RNAP,0.2
285,71.25,topo,topoI,0.17
285,71.25,topo,gyrase,0.44
285,71.25,lacI,lacI,0.2
286,71.5,RNAP,RNAP,0.2
286,71.5,topo,topoI,0.17
286,71.5,topo,gyrase,0.44
286,71.5,lacI,lacI,0.2
287,71.75,RNAP,RNAP,0.2
287,71.75,topo,topoI,0.17
287,71.75,topo,gyrase,0.44
287,71.75,lacI,lacI,0.2
288,72.0,RNAP,RNAP,0.2
288,72.0,topo,topoI,0.17
288,72.0,topo,gyrase,0.44
288,72.0,lacI,lacI,0.2
289,72.25,RNAP,RNAP,0.2
289,72.25,topo,topoI,0.17
289,72.25,topo,gyrase,0.44
289,72.25,lacI,lacI,0.2
290,72.5,RNAP,RNAP,0.2
290,72.5,topo,topoI,0.17
290,72.5,topo,gyrase,0.44
290,72.5,lacI,lacI,0.2
291,72.75,RNAP,RNAP,0.2
291,72.75,topo,topoI,0.17
291,72.75,topo,gyrase,0.44
291,72.75,lacI,lacI,0.2
292,73.0,RNAP,RNAP,0.2
292,73.0,topo,topoI,0.17
292,73.0,topo,gyrase,0.44
292,73.0,lacI,lacI,0.2
293,73.25,RNAP,RNAP,0.2
293,73.25,topo,topoI,0.17
293,73.25,topo,gyrase,0.44
293,73.25,lacI,lacI,0.2
294,73.5,RNAP,RNAP,0.2
294,73.5,topo,topoI,0.17
294,73.5,topo,gyrase,0.44
294,73.5,lacI,lacI,0.2
295,73.75,RNAP,RNAP,0.2
295,73.75,topo,topoI,0.17
295,73.75,topo,gyrase,0.44
295,73.75,lacI,lacI,0.2
296,74.0,RNAP,RNAP,0.2
296,74.0,topo,topoI,0.17
296,74.0,topo,gyrase,0.44
296,74.0,lacI,lacI,0.2
297,74.25,RNAP,RNAP,0.2
297,74.25,topo,topoI,0.17
297,74.25,topo,gyrase,0.44
297,74.25,lacI,lacI,0.2
298,74.5,RNAP,RNAP,0.2
298,74.5,topo,topoI,0.17
298,74.5,topo,gyrase,0.44
298,74.5,lacI,lacI,0.2
299,74.75,RNAP,RNAP,0.2
299,74.75,topo,topoI,0.17
299,74.75,topo,gyrase,0.44
299,74.75,lacI,lacI,0.2
300,75.0,RNAP,RNAP,0.2
300,75.0,topo,topoI,0.17
300,75.0,topo,gyrase,0.44
300,75.0,lacI,lacI,0.2
301,75.25,RNAP,RNAP,0.2
301,75.25,topo,topoI,0.17
301,75.25,topo,gyrase,0.44
301,75.25,lacI,lacI,0.2
302,75.5,RNAP,RNAP,0.2
302,75.5,topo,topoI,0.17
302,75.5,topo,gyrase,0.44
302,75.5,lacI,lacI,0.2
303,75.75,RNAP,RNAP,0.2
303,75.75,topo,topoI,0.17
303,75.75,topo,gyrase,0.44
303,75.75,lacI,lacI,0.2
304,76.0,RNAP,RNAP,0.2
304,76.0,topo,topoI,0.17
304,76.0,topo,gyrase,0.44
304,76.0,lacI,lacI,0.2
305,76.25,RNAP,RNAP,0.2
305,76.25,topo,topoI,0.17
305,76.25,topo,gyrase,0.44
305,76.25,lacI,lacI,0.2
306,76.5,RNAP,RNAP,0.2
306,76.5,topo,topoI,0.17
306,76.5,topo,gyrase,0.44
306,76.5,lacI,lacI,0.2
307,76.75,RNAP,RNAP,0.2
307,76.75,topo,topoI,0.17
307,76.75,topo,gyrase,0.44
307,76.75,lacI,lacI,0.2
308,77.0,RNAP,RNAP,0.2
308,77.0,topo,topoI,0.17
308,77.0,topo,gyrase,0.44
308,77.0,lacI,lacI,0.2
309,77.25,RNAP,RNAP,0.2
309,77.25,topo,topoI,0.17
309,77.25,topo,gyrase,0.44
309,77.25,lacI,lacI,0.2
310,77.5,RNAP,RNAP,0.2
310,77.5,topo,topoI,0.17
310,77.5,topo,gyrase,0.44
310,77.5,lacI,lacI,0.2
311,77.75,RNAP,RNAP,0.2
311,77.75,topo,topoI,0.17
311,77.75,topo,gyrase,0.44
311,77.75,lacI,lacI,0.2
312,78.0,RNAP,RNAP,0.2
312,78.0,topo,topoI,0.17
312,78.0,topo,gyrase,0.44
312,78.0,lacI,lacI,0.2
313,78.25,RNAP,RNAP,0.2
313,78.25,topo,topoI,0.17
313,78.25,topo,gyrase,0.44
313,78.25,lacI,lacI,0.2
314,78.5,RNAP,RNAP,0.2
314,78.5,topo,topoI,0.17
314,78.5,topo,gyrase,0.44
314,78.5,lacI,lacI,0.2
315,78.75,RNAP,RNAP,0.2
315,78.75,topo,topoI,0.17
315,78.75,topo,gyrase,0.44
315,78.75,lacI,lacI,0.2
316,79.0,RNAP,RNAP,0.2
316,79.0,topo,topoI,0.17
316,79.0,topo,gyrase,0.44
316,79.0,lacI,lacI,0.2
317,79.25,RNAP,RNAP,0.2
317,79.25,topo,topoI,0.17
317,79.25,topo,gyrase,0.44
317,79.25,lacI,lacI,0.2
318,79.5,RNAP,RNAP,0.2
318,79.5,topo,topoI,0.17
318,79.5,topo,gyrase,0.44
318,79.5,lacI,lacI,0.2
319,79.75,RNAP,RNAP,0.2
319,79.75,topo,topoI,0.17
319,79.75,topo,gyrase,0.44
319,79.75,lacI,lacI,0.2
320,80.0,RNAP,RNAP,0.2
320,80.0,topo,topoI,0.17
320,80.0,topo,gyrase,0.44
320,80.0,lacI,lacI,0.2
321,80.25,RNAP,RNAP,0.2
321,80.25,topo,topoI,0.17
321,80.25,topo,gyrase,0.44
321,80.25,lacI,lacI,0.2
322,80.5,RNAP,RNAP,0.2
322,80.5,topo,topoI,0.17
322,80.5,topo,gyrase,0.44
322,80.5,lacI,lacI,0.2
323,80.75,RNAP,RNAP,0.2
323,80.75,topo,topoI,0.17
323,80.75,topo,gyrase,0.44
323,80.75,lacI,lacI,0.2
324,81.0,RNAP,RNAP,0.2
324,81.0,topo,topoI,0.17
324,81.0,topo,gyrase,0.44
324,81.0,lacI,lacI,0.2
325,81.25,RNAP,RNAP,0.2
325,81.25,topo,topoI,0.17
325,81.25,topo,gyrase,0.44
325,81.25,lacI,lacI,0.2
326,81.5,RNAP,RNAP,0.2
326,81.5,topo,topoI,0.17
326,81.5,topo,gyrase,0.44
326,81.5,lacI,lacI,0.2
327,81.75,RNAP,RNAP,0.2
327,81.75,topo,topoI,0.17
327,81.75,topo,gyrase,0.44
327,81.75,lacI,lacI,0.2
328,82.0,RNAP,RNAP,0.2
328,82.0,topo,topoI,0.17
328,82.0,topo,gyrase,0.44
328,82.0,lacI,lacI,0.2
329,82.25,RNAP,RNAP,0.2
329,82.25,topo,topoI,0.17
329,82.25,topo,gyrase,0.44
329,82.25,lacI,lacI,0.2
330,82.5,RNAP,RNAP,0.2
330,82.5,topo,topoI,0.17
330,82.5,topo,gyrase,0.44
330,82.5,lacI,lacI,0.2
331,82.75,RNAP,RNAP,0.2
331,82.75,topo,topoI,0.17
331,82.75,topo,gyrase,0.44
331,82.75,lacI,lacI,0.2
332,83.0,RNAP,RNAP,0.2
332,83.0,topo,topoI,0.17
332,83.0,topo,gyrase,0.44
332,83.0,lacI,lacI,0.2
333,83.25,RNAP,RNAP,0.2
333,83.25,topo,topoI,0.17
333,83.25,topo,gyrase,0.44
333,83.25,lacI,lacI,0.2
334,83.5,RNAP,RNAP,0.2
334,83.5,topo,topoI,0.17
334,83.5,topo,gyrase,0.44
334,83.5,lacI,lacI,0.2
335,83.75,RNAP,RNAP,0.2
335,83.75,topo,topoI,0.17
335,83.75,topo,gyrase,0.44
335,83.75,lacI,lacI,0.2
336,84.0,RNAP,RNAP,0.2
336,84.0,topo,topoI,0.17
336,84.0,topo,gyrase,0.44
336,84.0,lacI,lacI,0.2
337,84.25,RNAP,RNAP,0.2
337,84.25,topo,topoI,0.17
337,84.25,topo,gyrase,0.44
337,84.25,lacI,lacI,0.2
338,84.5,RNAP,RNAP,0.2
338,84.5,topo,topoI,0.17
338,84.5,topo,gyrase,0.44
338,84.5,lacI,lacI,0.2
339,84.75,RNAP,RNAP,0.2
339,84.75,topo,topoI,0.17
339,84.75,topo,gyrase,0.44
339,84.75,lacI,lacI,0.2
340,85.0,RNAP,RNAP,0.2
340,85.0,topo,topoI,0.17
340,85.0,topo,gyrase,0.44
340,85.0,lacI,lacI,0.2
341,85.25,RNAP,RNAP,0.2
341,85.25,topo,topoI,0.17
341,85.25,topo,gyrase,0.44
341,85.25,lacI,lacI,0.2
342,85.5,RNAP,RNAP,0.2
342,85.5,topo,topoI,0.17
342,85.5,topo,gyrase,0.44
342,85.5,lacI,lacI,0.2
343,85.75,RNAP,RNAP,0.2
343,85.75,topo,topoI,0.17
343,85.75,topo,gyrase,0.44
343,85.75,lacI,lacI,0.2
344,86.0,RNAP,RNAP,0.2
344,86.0,topo,topoI,0.17
344,86.0,topo,gyrase,0.44
344,86.0,lacI,lacI,0.2
345,86.25,RNAP,RNAP,0.2
345,86.25,topo,topoI,0.17
345,86.25,topo,gyrase,0.44
345,86.25,lacI,lacI,0.2
346,86.5,RNAP,RNAP,0.2
346,86.5,topo,topoI,0.17
346,86.5,topo,gyrase,0.44
346,86.5,lacI,lacI,0.2
347,86.75,RNAP,RNAP,0.2
347,86.75,topo,topoI,0.17
347,86.75,topo,gyrase,0.44
347,86.75,lacI,lacI,0.2
348,87.0,RNAP,RNAP,0.2
348,87.0,topo,topoI,0.17
348,87.0,topo,gyrase,0.44
348,87.0,lacI,lacI,0.2
349,87.25,RNAP,RNAP,0.2
349,87.25,topo,topoI,0.17
349,87.25,topo,gyrase,0.44
349,87.25,lacI,lacI,0.2
350,87.5,RNAP,RNAP,0.2
350,87.5,topo,topoI,0.17
350,87.5,topo,gyrase,0.44
350,87.5,lacI,lacI,0.2
351,87.75,RNAP,RNAP,0.2
351,87.75,topo,topoI,0.17
351,87.75,topo,gyrase,0.44
351,87.75,lacI,lacI,0.2
352,88.0,RNAP,RNAP,0.2
352,88.0,topo,topoI,0.17
352,88.0,topo,gyrase,0.44
352,88.0,lacI,lacI,0.2
353,88.25,RNAP,RNAP,0.2
353,88.25,topo,topoI,0.17
353,88.25,topo,gyrase,0.44
353,88.25,lacI,lacI,0.2
354,88.5,RNAP,RNAP,0.2
354,88.5,topo,topoI,0.17
354,88.5,topo,gyrase,0.44
354,88.5,lacI,lacI,0.2
355,88.75,RNAP,RNAP,0.2
355,88.75,topo,topoI,0.17
355,88.75,topo,gyrase,0.44
355,88.75,lacI,lacI,0.2
356,89.0,RNAP,RNAP,0.2
356,89.0,topo,topoI,0.17
356,89.0,topo,gyrase,0.44
356,89.0,lacI,lacI,0.2
357,89.25,RNAP,RNAP,0.2
357,89.25,topo,topoI,0.17
357,89.25,topo,gyrase,0.44
357,89.25,lacI,lacI,0.2
358,89.5,RNAP,RNAP,0.2
358,89.5,topo,topoI,0.17
358,89.5,topo,gyrase,0.44
358,89.5,lacI,lacI,0.2
359,89.75,RNAP,RNAP,0.2
359,89.75,topo,topoI,0.17
359,89.75,topo,gyrase,0.44
359,89.75,lacI,lacI,0.2
360,90.0,RNAP,RNAP,0.2
360,90.0,topo,topoI,0.17
360,90.0,topo,gyrase,0.44
360,90.0,lacI,lacI,0.2
361,90.25,RNAP,RNAP,0.2
361,90.25,topo,topoI,0.17
361,90.25,topo,gyrase,0.44
361,90.25,lacI,lacI,0.2
362,90.5,RNAP,RNAP,0.2
362,90.5,topo,topoI,0.17
362,90.5,topo,gyrase,0.44
362,90.5,lacI,lacI,0.2
363,90.75,RNAP,RNAP,0.2
363,90.75,topo,topoI,0.17
363,90.75,topo,gyrase,0.44
363,90.75,lacI,lacI,0.2
364,91.0,RNAP,RNAP,0.2
364,91.0,topo,topoI,0.17
364,91.0,topo,gyrase,0.44
364,91.0,lacI,lacI,0.2
365,91.25,RNAP,RNAP,0.2
365,91.25,topo,topoI,0.17
365,91.25,topo,gyrase,0.44
365,91.25,lacI,lacI,0.2
366,91.5,RNAP,RNAP,0.2
366,91.5,topo,topoI,0.17
366,91.5,topo,gyrase,0.44
366,91.5,lacI,lacI,0.2
367,91.75,RNAP,RNAP,0.2
367,91.75,topo,topoI,0.17
367,91.75,topo,gyrase,0.44
367,91.75,lacI,lacI,0.2
368,92.0,RNAP,RNAP,0.2
368,92.0,topo,topoI,0.17
368,92.0,topo,gyrase,0.44
368,92.0,lacI,lacI,0.2
369,92.25,RNAP,RNAP,0.2
369,92.25,topo,topoI,0.17
369,92.25,topo,gyrase,0.44
369,92.25,lacI,lacI,0.2
370,92.5,RNAP,RNAP,0.2
370,92.5,topo,topoI,0.17
370,92.5,topo,gyrase,0.44
370,92.5,lacI,lacI,0.2
371,92.75,RNAP,RNAP,0.2
371,92.75,topo,topoI,0.17
371,92.75,topo,gyrase,0.44
371,92.75,lacI,lacI,0.2
372,93.0,RNAP,RNAP,0.2
372,93.0,topo,topoI,0.17
372,93.0,topo,gyrase,0.44
372,93.0,lacI,lacI,0.2
373,93.25,RNAP,RNAP,0.2
373,93.25,topo,topoI,0.17
373,93.25,topo,gyrase,0.44
373,93.25,lacI,lacI,0.2
374,93.5,RNAP,RNAP,0.2
374,93.5,topo,topoI,0.17
374,93.5,topo,gyrase,0.44
374,93.5,lacI,lacI,0.2
375,93.75,RNAP,RNAP,0.2
375,93.75,topo,topoI,0.17
375,93.75,topo,gyrase,0.44
375,93.75,lacI,lacI,0.2
376,94.0,RNAP,RNAP,0.2
376,94.0,topo,topoI,0.17
376,94.0,topo,gyrase,0.44
376,94.0,lacI,lacI,0.2
377,94.25,RNAP,RNAP,0.2
377,94.25,topo,topoI,0.17
377,94.25,topo,gyrase,0.44
377,94.25,lacI,lacI,0.2
378,94.5,RNAP,RNAP,0.2
378,94.5,topo,topoI,0.17
378,94.5,topo,gyrase,0.44
378,94.5,lacI,lacI,0.2
379,94.75,RNAP,RNAP,0.2
379,94.75,topo,topoI,0.17
379,94.75,topo,gyrase,0.44
379,94.75,lacI,lacI,0.2
380,95.0,RNAP,RNAP,0.2
380,95.0,topo,topoI,0.17
380,95.0,topo,gyrase,0.44
380,95.0,lacI,lacI,0.2
381,95.25,RNAP,RNAP,0.2
381,95.25,topo,topoI,0.17
381,95.25,topo,gyrase,0.44
381,95.25,lacI,lacI,0.2
