type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-133.02559976672867,-0.05807279479799084
RNAP,RNAP,tetA,1013.0,1,32.0,95.92488652433327,0.07857973455230695
origin,ori,ori,3085.0,0,100.0,-133.02559976672867,-0.05807279479799084
EXT,EXT_R,EXT,7013.0,0,0.0,0.0,-0.06
