type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-152.52280897949845,-0.06581073310745031
RNAP,RNAP,tetA,1058.0,1,32.0,86.54936325411097,0.07249873149130426
origin,ori,ori,3085.0,0,100.0,-152.52280897949845,-0.06581073310745031
EXT,EXT_R,EXT,7058.0,0,0.0,0.0,-0.06
