type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-104.42055581932067,-0.029576271186441468
origin,ori,ori,3085.0,0,100.0,-104.42055581932067,-0.029576271186441468
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
