type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-131.64769215042963,-0.037288135593220396
origin,ori,ori,3085.0,0,100.0,-131.64769215042963,-0.037288135593220396
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
