type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-174.43319209932304,-0.04940677966101809
origin,ori,ori,3085.0,0,100.0,-174.43319209932304,-0.04940677966101809
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
