type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-174.8002708000958,-0.07154382441640705
RNAP,RNAP,tetA,1268.0,1,32.0,117.50360478462295,0.11000752666228956
origin,ori,ori,3085.0,0,100.0,-174.8002708000958,-0.07154382441640705
EXT,EXT_R,EXT,7268.0,0,0.0,0.0,-0.06
