type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-128.20690019649888,-0.03631355932203422
origin,ori,ori,3085.0,0,100.0,-128.20690019649888,-0.03631355932203422
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
