type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-113.99493343025945,-0.03228813559322069
origin,ori,ori,3085.0,0,100.0,-113.99493343025945,-0.03228813559322069
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
