type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-44.730295401113615,-0.012669491525424239
origin,ori,ori,3085.0,0,100.0,-44.730295401113615,-0.012669491525424239
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
