type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-168.93379882432458,-0.0731751726155838
RNAP,RNAP,tetA,1043.0,1,32.0,50.75007518927781,0.042193938284039126
origin,ori,ori,3085.0,0,100.0,-168.93379882432458,-0.0731751726155838
EXT,EXT_R,EXT,7043.0,0,0.0,0.0,-0.06
