type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-62.75537063305946,-0.03390630072391253
RNAP,RNAP,tetA,278.0,1,32.0,-10.548457950705043,-0.0063523646345740445
origin,ori,ori,3085.0,0,100.0,-62.75537063305946,-0.03390630072391253
EXT,EXT_R,EXT,6278.0,0,0.0,0.0,-0.06
