type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-85.27180059743876,-0.024152542372881784
origin,ori,ori,3085.0,0,100.0,-85.27180059743876,-0.024152542372881784
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
