type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-95.5941764592339,-0.02707627118644114
origin,ori,ori,3085.0,0,100.0,-95.5941764592339,-0.02707627118644114
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
