type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-76.27012348776525,-0.038240940658483234
RNAP,RNAP,tetA,518.0,1,32.0,34.0830221395586,0.022468266356892787
origin,ori,ori,3085.0,0,100.0,-76.27012348776525,-0.038240940658483234
EXT,EXT_R,EXT,6518.0,0,0.0,0.0,-0.06
