type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-58.42615867075044,-0.0321917327933973
RNAP,RNAP,tetA,218.0,1,32.0,-20.71205626968039,-0.012208985692285615
origin,ori,ori,3085.0,0,100.0,-58.42615867075044,-0.0321917327933973
EXT,EXT_R,EXT,6218.0,0,0.0,0.0,-0.06
