type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-78.83901564009031,-0.02233050847457729
origin,ori,ori,3085.0,0,100.0,-78.83901564009031,-0.02233050847457729
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
