type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-90.39375097303235,-0.03761439966776574
topo,topoI,10,1201.0,0,120.0,-39.15954607500668,-0.03709782932781037
origin,ori,ori,3085.0,0,100.0,-90.39375097303235,-0.03761439966776574
EXT,EXT_R,EXT,7201.0,0,0.0,0.0,-0.06
