type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-163.35180451549186,-0.0699414796546313
RNAP,RNAP,tetA,1088.0,1,32.0,82.56799342318146,0.07021964126820537
origin,ori,ori,3085.0,0,100.0,-163.35180451549186,-0.0699414796546313
EXT,EXT_R,EXT,7088.0,0,0.0,0.0,-0.06
