type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-50.41508210760844,-0.014279661016949382
origin,ori,ori,3085.0,0,100.0,-50.41508210760844,-0.014279661016949382
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
