type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-164.56726343191144,-0.06836012458018781
RNAP,RNAP,tetA,1208.0,1,32.0,104.57780371336196,0.09472237462660868
origin,ori,ori,3085.0,0,100.0,-164.56726343191144,-0.06836012458018781
EXT,EXT_R,EXT,7208.0,0,0.0,0.0,-0.06
