type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-71.15069496841933,-0.04102893046611443
RNAP,RNAP,tetA,83.0,1,32.0,-67.0793817895341,-0.03774348805023724
origin,ori,ori,3085.0,0,100.0,-71.15069496841933,-0.04102893046611443
EXT,EXT_R,EXT,6083.0,0,0.0,0.0,-0.06
