type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-94.24777960769443,-0.026694915254237468
origin,ori,ori,3085.0,0,100.0,-94.24777960769443,-0.026694915254237468
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
