type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-77.64221843871981,-0.021991525423728994
origin,ori,ori,3085.0,0,100.0,-77.64221843871981,-0.021991525423728994
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
