type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-1199.0,0,0.0,-58.561223058389444,-0.022843892458945494
origin,ori,ori,3085.0,0,100.0,-17.28579957828233,-0.01930933469644655
topo,topoI,39,4681.0,0,120.0,-58.561223058389444,-0.022843892458945494
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
