type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,36.352714991537894,0.010296610169491202
origin,ori,ori,3085.0,0,100.0,36.352714991537894,0.010296610169491202
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
