type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-76.44542123735322,-0.021652542372881806
origin,ori,ori,3085.0,0,100.0,-76.44542123735322,-0.021652542372881806
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
