type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-170.25449371535203,-0.07581051551112875
RNAP,RNAP,tetA,938.0,1,32.0,125.22499901389565,0.09894414407246417
origin,ori,ori,3085.0,0,100.0,-170.25449371535203,-0.07581051551112875
EXT,EXT_R,EXT,6938.0,0,0.0,0.0,-0.06
