type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-1319.0,0,0.0,-88.806027626997,-0.0336980340300899
origin,ori,ori,3085.0,0,100.0,-19.055320146255568,-0.023142338758349628
topo,topoI,38,4561.0,0,120.0,-88.806027626997,-0.0336980340300899
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
