type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-118.78212223573075,-0.033644067796610846
origin,ori,ori,3085.0,0,100.0,-118.78212223573075,-0.033644067796610846
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
