type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-70.9102341810289,-0.02008474576271247
origin,ori,ori,3085.0,0,100.0,-70.9102341810289,-0.02008474576271247
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
