type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-116.38852783299424,-0.032966101694915526
origin,ori,ori,3085.0,0,100.0,-116.38852783299424,-0.032966101694915526
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
