type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-157.52843163000705,-0.044618644067797905
origin,ori,ori,3085.0,0,100.0,-157.52843163000705,-0.044618644067797905
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
