type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-100.97976386538652,-0.028601694915254324
origin,ori,ori,3085.0,0,100.0,-100.97976386538652,-0.028601694915254324
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
