type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-1419.0,0,0.0,-53.17640407579464,-0.01973013308778966
origin,ori,ori,3085.0,0,100.0,-28.505004917541335,-0.03492337285381057
RNAP,RNAP,Raspberry,4549.0,1,32.0,-53.17640407579464,-0.01973013308778966
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
