type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-194.69107848766163,-0.08433216664868765
RNAP,RNAP,tetA,1043.0,1,32.0,106.27768523663353,0.08835994971673389
origin,ori,ori,3085.0,0,100.0,-194.69107848766163,-0.08433216664868765
EXT,EXT_R,EXT,7043.0,0,0.0,0.0,-0.06
