type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-97.83817121179874,-0.02771186440678032
origin,ori,ori,3085.0,0,100.0,-97.83817121179874,-0.02771186440678032
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
