type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-30.477124025344757,-0.01603625373693734
topo,gyrase,3,361.0,0,120.0,-25.47314513858872,-0.016347487761708378
origin,ori,ori,3085.0,0,100.0,-30.477124025344757,-0.01603625373693734
EXT,EXT_R,EXT,6361.0,0,0.0,0.0,-0.06
