type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,7.330382858373184,0.002076271186439828
origin,ori,ori,3085.0,0,100.0,7.330382858373184,0.002076271186439828
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
