type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-124.45650733055797,-0.059203705547086705
RNAP,RNAP,tetA,698.0,1,32.0,25.720738217731576,0.01825164228743455
origin,ori,ori,3085.0,0,100.0,-124.45650733055797,-0.059203705547086705
EXT,EXT_R,EXT,6698.0,0,0.0,0.0,-0.06
