type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-115.34133028179818,-0.03266949152542415
origin,ori,ori,3085.0,0,100.0,-115.34133028179818,-0.03266949152542415
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
