type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-183.55877075974752,-0.051991525423729104
origin,ori,ori,3085.0,0,100.0,-183.55877075974752,-0.051991525423729104
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
