type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-78.24061703940396,-0.02216101694915283
origin,ori,ori,3085.0,0,100.0,-78.24061703940396,-0.02216101694915283
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
