type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-141.07247011120108,-0.039957627118644715
origin,ori,ori,3085.0,0,100.0,-141.07247011120108,-0.039957627118644715
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
