test,loss,k_on_topoI,k_off_topoI,k_cat_topoI,k_on_gyrase,k_off_gyrase,k_cat_gyrase,sigma0_gyrase
61,21.774590641690324,0.07134366134414741,0.5245972604215129,6.427198569441577,0.053221105510556976,0.8725814242757832,1.0728400952587593,-0.07518355036467661
62,1.2103323988364798,0.06383240120382724,0.6237588159906162,0.22198936939968306,0.0850555773224849,0.18842822486559463,6.305898663266004,-0.10637859468740422
63,11.03359446225614,0.08521806519250744,0.9905168174387753,15.484173592583605,0.04731350933654788,0.6459943125946643,2.7094931040180397,-0.11028584283003387
64,6.044643697560563,0.025892652355770714,0.08103271985610197,8.827147910935647,0.06444927665571586,0.34209796179941154,5.39292397608599,-0.13120395546551097
65,1.5392005570298475,0.03112992168866118,0.3769493793583266,12.228293240961596,0.0645886301537482,0.1411399140333041,6.584837565331645,-0.12313119879244118
66,0.6443755659073946,0.014724406644210054,0.3371764476460557,12.51107648283814,0.07032582371859827,0.19846116567778904,7.214445774682492,-0.11561800098510523
67,6.445518020887126,0.0011728924425100234,0.2167631679657161,11.916470262157075,0.078586425983416,0.2820335366334017,8.937506990227295,-0.11864435395982524
68,1.143570442664646,0.022012810410798844,0.4664767301023556,11.265278478516011,0.09046220129889268,0.0801530008093428,5.210708785137149,-0.13697788531006233
69,4.401130273630959,0.00577723123221946,0.4090900829148765,13.589471473129503,0.05804669242963226,0.1803990734913666,11.61274076655159,-0.12454098457314881
70,0.5449012566959114,0.013589134048077444,0.2817161814126894,10.454574910346231,0.06829030375908376,0.4016463867188016,9.915177952369664,-0.12069908925335786
71,2.387824784431129,0.039473123192752105,0.5611735814714379,14.88345152581985,0.07329280043597877,0.49611249279859815,12.27789062090105,-0.12727112400616689
72,0.42167859237017213,0.009802032914250474,0.24714551214692104,10.67505497484584,0.09741804701763435,0.4046241375439953,10.140834271700694,-0.11339472442591662
73,8.187230238222087,0.016789264408611622,0.01494319931310667,7.461732246226784,0.0980963633956718,0.5505120170312899,10.381312491934136,-0.10158920411043526
74,7.862030534613129,0.020369410087693652,0.10915463076162873,17.251333044291,0.09523727502621798,0.7644173988742754,8.695306157660468,-0.11319164669871801
75,2.0063339158871596,0.00974752456566528,0.23859085242310277,9.782440251473515,0.09215025449581841,0.43641004534530214,7.750017545000639,-0.09083533634199067
76,1.4073333240968977,0.02709138409929368,0.18977907499703967,5.52400841681359,0.099955277333092,0.47643790231221306,9.309175362097625,-0.10983827270504755
77,0.35551097008108457,0.03404696247777414,0.3298982266173792,4.5617152248785535,0.08220530178598964,0.3160657044416174,12.117385563967902,-0.10627132331336211
78,0.5863090843322614,0.03928162721798799,0.31091018427775774,3.071595504485704,0.08221678350863691,0.3660503231902859,13.191484907954273,-0.09742114560540537
79,1.1688556315922725,0.0466758656556345,0.14892158586988608,3.793220341463516,0.08590314859968726,0.3260028543229225,12.063186001909141,-0.10625043035910423
80,6.585946538825132,0.04408851300630071,0.06750903026825794,4.448204888261382,0.02632738459807585,0.6241010054842765,14.881324360751588,-0.10209775396830278
81,2.67970587637582,0.03345120532260536,0.3360135365422803,2.069931811359968,0.08953582007802971,0.21342120641112625,16.581246095858873,-0.0941652902795444
82,2.4675455940522855,0.029668842590300996,0.257976491504548,1.2929887003686442,0.07664851690012736,0.5789120760578057,18.109602725039668,-0.09910986203271836
83,0.7543300305247296,0.05236437141030995,0.22975578413866415,6.825313318550563,0.09365477554242996,0.12691246913683135,13.127902546548755,-0.11763712990015851
84,1.8801878010660722,0.003998120459607211,0.1640466750312216,8.821354297019752,0.08322906127277642,0.5478292884508761,19.947639572270088,-0.09056327859626001
85,3.1991810184744547,0.0556060976339962,0.5046556652453071,8.12697414915227,0.03415488052545358,0.25758888221751797,13.72274346764446,-0.08282289550112999
86,5.0384726049432755,0.04951494635722255,0.20011822356945008,10.930015322307549,0.07526848517733128,0.42232906201958953,10.627667300446303,-0.10768253347637852
87,7.798523344282228,0.03433045416324386,0.13789424476276146,13.20644347780442,0.015992062768879725,0.6760610976669232,11.236306146730222,-0.11472207286262816
88,7.758132963771355,0.007517630458978508,0.29201226448045386,3.0243046416356565,0.07919973379824599,0.2192304942636624,15.736315800639117,-0.11091574121389626
89,1.781447794657192,0.02490512174650033,0.3866903518344523,4.270384988071873,0.08711800526242364,0.9959658807256861,19.091428126363738,-0.10404811791315698
90,9.73479305186861,0.03808696477950965,0.04447701325871822,14.267164669916355,0.09656498182891043,0.31285359885799185,14.991562789339667,-0.14790679957728248
91,5.851509897122041,0.041938942305226226,0.1106804421166909,9.27595093053696,0.06244172591145421,0.35935355952905745,8.396786651581769,-0.1284789581456253
92,12.737677674050499,0.019295512904702383,0.17662416864053643,4.7252827199415535,0.050496524890435726,0.03979114687537938,14.263773277642276,-0.14083006767058215
93,2.246490889664872,0.028743147798618696,0.43063626142683586,6.578162065779608,0.06824331722664376,0.45635896336379356,12.756414454295996,-0.08517721875646961
94,12.577951232100697,0.002333919513606339,0.26643609135822965,5.907032722029763,0.07248092380367008,0.4001778484372681,13.560935729676658,-0.13079953089760676
95,1.3509194890406855,0.012140853854807319,0.32207661689060396,16.05139558300062,0.03826771022100976,0.3374085854292306,9.95162266967425,-0.10856669567345381
96,1.990598599357867,0.02152063196045234,0.3516234876910106,18.686434381609377,0.08031683193153422,0.2753526239374146,16.34420588275064,-0.09585873215993229
97,0.6583594224294319,0.01683816657888769,0.4525986727238134,0.037060596012088,0.0070728395899080435,0.5348981150649555,11.98187309196488,-0.10504644184525959
98,0.7090683374157903,0.024258764848912536,0.3964787024785073,12.606726678514551,0.05519961901699405,0.09732594596253369,7.781020771552574,-0.11662288015695742
99,2.2043560946883787,0.010621067487770438,0.09247128480536476,7.714316909811293,0.060469105070646054,0.2372751347719947,4.49346736722025,-0.12270671289159141
100,7.441123132201482,0.03109286877101823,0.028250731440545268,1.3801439462191127,0.0018187962453702841,0.5983357148479346,9.599316176094533,-0.119079323771448
101,1.714538159450238,0.035576484700029,0.29301592126647324,7.114761508127315,0.04456182507835509,0.3779563940845688,11.305191379755925,-0.10228064598563559
102,7.496968708982067,0.058738210486761894,0.21791323850866473,10.166854540596486,0.08471960857008848,0.717331743699271,5.727150990472488,-0.12589518748428366
103,3.9699797515495234,0.06246440738326907,0.48988022712601026,8.562649349059033,0.08923023672555797,0.48133572003558445,9.08373979336195,-0.09954749204619112
104,4.110446235965297,0.006331827578244653,0.5588536449830095,11.597144755556176,0.0774582323746634,0.13313813814549344,6.1919855893838,-0.13314120685936126
105,10.201843513250827,0.06546498358268785,0.055818824934082995,9.492265009037869,0.06690778103441335,0.4216023273455519,10.600768769717469,-0.07954774254305359
106,3.9810034844681024,0.07602273989203454,0.2468147667852706,14.975160286477397,0.09247061287235361,0.16703485486852745,12.625647813408081,-0.11425344177685232
107,6.629449208659876,0.04164842951744256,0.41284997037554577,13.988175143601508,0.06311126824970704,0.9001975948052332,10.169903377685293,-0.11137871679129331
108,5.1045797877201835,0.04506853285394884,0.13268028313953806,4.933641476816985,0.09499941213871574,0.28909217522410935,3.320743757674599,-0.1193355673083114
109,11.485496201188012,0.09484438457127523,0.20065288561075018,13.303523079796772,0.09958405904628764,0.32239170528903177,1.9054219035129947,-0.09720092423853528
110,2.4201020279845933,0.018207218466767653,0.6046944106559541,16.681826672792994,0.05904911819002081,0.5164256847738538,6.793610486255582,-0.12068681420808845
111,4.218914369950019,0.0026456649948142404,0.35511797617823476,10.662872320162343,0.050048892361410614,0.04363413437588752,14.561322355197358,-0.09244308670412066
112,3.564335258782077,0.07142714205397976,0.4372859751351653,11.190859443976734,0.08095540712026003,0.2560013983092347,8.12154586281679,-0.13674905751074037
113,2.99632205436752,0.009410414400543847,0.17170907410212866,5.472625222791043,0.07081560803173054,0.46063727419425105,15.422752695381586,-0.071918843713637
114,0.8309086029425491,0.08621376754549108,0.3106247234290043,3.7087370790737264,0.08737692000070761,0.08459039918753529,11.66426082173731,-0.10749909503102562
115,1.9136801438778028,0.02817805466474155,0.23066117010786483,6.252236493668433,0.09078264228295414,0.49480996703430735,17.231290347904242,-0.08957177742750069
116,10.310023999123468,0.054277866099959306,0.5225764811403968,12.610680498972155,0.07487064344141157,0.7852643973994462,7.089471681299008,-0.08700577744453263
117,4.132956326844119,0.08213572246170309,0.07828277239350064,0.5695783196126594,0.04173801491717572,0.20825115322681162,10.892533091348634,-0.12397510621526128
118,0.6631540069293633,0.004131568733988747,0.2626213207041814,15.428382314917844,0.05615051007584203,0.6312849173732019,9.414437785098633,-0.10926423782020098
119,0.9269409098741072,0.03301246557619765,0.6517740423372801,9.992199225500329,0.08392494992335807,0.01065897953979883,7.6993084783029335,-0.10280002909080113
120,0.45375277487438337,0.01511686880152478,0.10077933107670359,2.8747363948693208,0.09701413496666446,0.18636767619829042,3.859072164736011,-0.11284943133382193
121,4.782838696795336,0.05088556960591726,0.38101206675929084,11.91632633545668,0.0728817959206965,0.3564024962132628,8.647975762891432,-0.09423108961238758
122,7.235323088137377,0.04753921025497937,0.1511691547033681,17.197142043132008,0.07931625138931855,0.43895763812670374,13.369910300573954,-0.13930618760449887
123,0.7593671732352982,0.022379565578211948,0.8485365434211503,8.039507056048063,0.05238428032515628,0.39644337153599674,12.396557433413767,-0.10565785113640432
124,4.2186463992638625,0.03692989864575956,0.3387714085919816,9.039974385045113,0.08249197361005425,0.8334527181615501,14.010672917816379,-0.10071838528995773
125,0.5568442157317236,0.012308771856148377,0.5603523264064543,7.049819289604414,0.09322296514621675,0.3069292950650744,4.675038542219231,-0.13007544621788591
126,1.0024770443222444,0.02708591703872215,0.760857786140638,8.597974361690977,0.04715850041368208,0.6714105698942507,16.320982892427402,-0.12693657942026773
127,0.08676964529817237,0.0010726432564424696,0.019655368308331644,7.6796440604440495,0.06954210585199112,0.12252440014290714,5.328245058603491,-0.11514263039267082
128,3.485880023527697,0.00684767188269202,0.1307693230264807,7.524165829823671,0.06883153554373225,0.11514263841516797,1.7646909438802099,-0.1153681630263208
129,12.655938775661587,0.019977457865301643,0.024006493859443423,19.90399591301696,0.05380281937891631,0.1471763006400735,0.956513517521743,-0.12199132546943438
130,5.668508317055048,0.04048024332893423,0.05228869384346517,5.6158635575100915,0.06605909247774253,0.05935536772500599,2.5699656737256866,-0.1177680457656211
131,4.58523676462892,0.05724931938228621,0.8986607130553348,2.4267854759576633,0.07153274690002842,0.09484823226695611,5.643787944750446,-0.13529648803106625
132,2.330591984458344,0.030460327903418204,0.07889189355584436,1.5487649112337865,0.07726245842735997,0.01582446215311066,6.255451404735118,-0.08131274748129061
133,22.20370072439243,0.01630741349620686,0.012311785245769348,3.654476552948122,0.06286738828929618,0.17472100602372415,0.12883930896840123,-0.1328118210325643
134,0.9190884361471072,0.013503370624639213,0.6912172906707102,4.985037693061892,0.08611067474873142,0.2389381331085042,3.966934166641181,-0.09600560024845477
135,0.20798966726391532,0.065964347132822,0.1773558349403729,3.243873045310882,0.027532114030497636,0.03906176539312013,5.308113523380859,-0.11156559379658526
136,1.8673825952650456,0.07478928374681684,0.20260096303685565,0.9809118526529881,0.02056436399941161,0.04734878299604149,5.232809614129511,-0.11193390499660309
137,7.4902422197164,0.07942313994562458,0.11899932066918828,3.348108881860208,0.02534306433643162,0.11826150825030263,1.4654922737392395,-0.1291691169354775
138,15.765343144575668,0.06902951524819381,0.18056552312547397,1.9395794975348002,0.01634076025015376,0.07278957362847245,0.48597234428554437,-0.09782281989090236
139,7.823527925333295,0.0919146435180821,0.15797316013218496,2.7197414869804986,0.03463352994432343,0.19683888101787705,3.3055222041311314,-0.07797542494348039
140,8.282734104889537,0.06500623666592414,0.06157289359210801,6.731012365174932,0.0117871849155635,0.0286079499961307,2.2901719194289445,-0.11001307922145212
141,6.9342041728376484,0.08843041392253906,0.31986036595261674,3.9591719450147917,0.00668727008378605,0.22747890489191028,4.710651379739325,-0.10324998029884863
142,3.6725844446584976,0.08262433538509703,0.2853927691191717,4.551803284218527,0.03224257246744021,0.2685036855757093,5.164695033029463,-0.12598126278916302
143,0.6660262177271986,0.06109508089180006,0.4515094454054065,0.7140075964222059,0.02839144520858135,0.1334293919372862,4.187948125821377,-0.10771669883933851
144,16.770555034728424,0.06727404659910724,0.22723675058914572,2.3251140077501136,0.02187560838090061,0.15570905335922053,0.5302650785402294,-0.0867273992066552
145,5.59508323752842,0.07018540278739653,0.09445495180752599,6.519912593088085,0.017183289487680473,0.08580760405583394,7.251618409585976,-0.12016069187607306
146,7.749353107263692,0.05286530368846485,0.01098411992736753,5.916378331598755,0.05722215989395131,0.10796145529842033,6.073159630086373,-0.10077405204241678
147,4.199929713111729,0.07365472511941967,0.2596459396901858,3.3524496466370213,0.07591913271828578,0.21257217702078351,2.829878282432445,-0.10456254184163472
148,0.3174403436535753,0.07852694687523218,0.14135040266891452,5.036588392505987,0.04213177410031346,0.010692199137951497,6.782325893866102,-0.11676834985791959
149,0.8964268612142409,0.07778563844407234,0.04696532574021611,4.105820405124333,0.036494487809815346,0.012222918040780689,6.81515584006315,-0.11773000165781569
150,4.393096932555862,0.09853109394696244,0.11721452962259613,4.859693347535954,0.04287164820289794,0.057809582471045465,3.506098861598179,-0.1145562090495292
151,1.6981327121026064,0.09514690362590018,0.14443417927480756,1.7258514738042998,0.03860029384951018,0.012777503098009488,5.791384098465652,-0.11167015408774857
152,5.858267756087642,0.08038171593156666,0.034631484541913976,5.218922320565811,0.027641235326535472,0.030401079842982827,4.334338950926073,-0.11633149531693382
153,1.9071407521473263,0.0893724934096276,0.19585654521920123,6.251317550683948,0.03154694603337316,0.07252861052339735,8.261227506183683,-0.12212483700032012
154,1.5729002754948804,0.05934929690797136,0.3013459354299164,7.334888435220745,0.04497948458803429,0.13881804692792837,7.446851196148529,-0.12435264423573457
155,3.344017406200915,0.06369646611215973,0.16762363227327542,4.175154515022191,0.024876564248701608,0.17769066413954518,6.605075896014757,-0.10973121639128665
156,6.92363871074401,0.08300781464733535,0.07643542849605917,3.308836354859502,0.04016314424683125,0.09316423993128171,2.271467057978536,-0.10640642507548875
157,13.128057541571811,0.07327824202528266,0.24141508360419653,0.027415309262223353,0.04930781276060425,0.28484323484453555,5.3570674171367365,-0.1466913651557924
158,2.9780894259217305,0.08708396598789792,0.27451927088484374,5.6927894496967335,0.03498923951770879,0.2504103025185771,9.040783797273466,-0.11602509356766538
159,14.51094727510014,0.06673489811410374,0.41035165571218574,0.3363738878995628,0.027804541861959783,0.0512147782198685,7.719312336184009,-0.12822216397110722
160,2.056141604997472,0.0770136073967133,0.36436206749602124,1.0494710513446295,0.014681941920944998,0.34938439978050806,4.951552989542758,-0.11987184368072519
161,8.758972166064595,0.056523316319074104,0.21801369376493435,8.396160522056803,0.019690824057381824,0.3747953043059533,2.9885362564016815,-0.10802785572518392
162,1.5753676284785672,0.04863072445931551,0.10419227277643556,4.492855092971091,0.03760327721586682,0.11943646708843586,9.741228697449712,-0.11416028977573876
163,1.80193636311819,0.07199787798385561,0.33298180485143297,2.300050640502572,0.04651986759601064,0.15923176691739876,8.509202778658402,-0.13232367618427296
164,7.288923316594145,0.06968760331194465,0.148069566184442,5.185729750424736,0.022759017597263925,0.029425914592807065,1.3483126073517981,-0.12156822850060137
165,2.715600625943786,0.0939357807577173,0.9635958858024485,2.623194717037248,0.029611454027256467,0.20121491560823163,3.8215585809696595,-0.14258781498135284
166,5.499501827206712,0.05462187128030532,0.17935150350281379,7.766103123447109,0.059663123579345057,0.31915852757768554,7.019072634159919,-0.09892077613431252
167,2.935827637670134,0.04550174791497232,0.3871831808611378,6.021994648609768,0.05189128029536853,0.2966687741697232,6.411333972360769,-0.09326361629995253
168,6.720841157719633,0.0627198536735084,0.130733968845223,6.6695325536066905,0.05461233133305186,0.22718345496049072,5.700348049893919,-0.09113102693340674
169,5.45661320287104,0.0755981548518949,0.06612689963879453,3.0267860325219287,0.007854467196687871,0.10211071997303864,11.77426097995858,-0.12363062395049752
170,0.8774592870667944,0.09048821596654948,0.3005989586284687,6.9762977877824035,0.033813386239419235,0.0377516043897414,11.21464927432094,-0.11845455118672987
171,1.4985505061147055,0.07982707611478423,0.48205534817439166,9.31808502792861,0.0409784034876123,0.010481334472211001,13.02766541023605,-0.10567364537064947
172,0.49857063098581006,0.08517808622164373,0.5089355846801089,3.7301130182115223,0.04866720535579751,0.07795047961508027,4.368342184902162,-0.11067711305898534
173,7.182693460554898,0.050311870307760395,0.013199604229673312,4.643408859427838,0.04299480150523042,0.17046256211439315,8.932112357464415,-0.11298389461226252
174,4.9415066799254515,0.060386710994157995,0.20673275463637075,5.402997756813493,0.012604156356155298,0.33848355219580745,10.298905616369709,-0.12597022914362566
175,7.212976322382935,0.08393953423571841,0.3516322643668663,7.963871764231551,0.01841806352595987,0.1382940208345073,2.016912652203527,-0.13454739541158847
176,4.992928621040907,0.09997334037092898,0.03479800215743901,1.2898782708338556,0.06381469699429149,0.25553071289905366,7.943146981276056,-0.10286569939416151
177,1.8543835291279351,0.06496930359795935,0.08903491807300862,2.0683903439170708,0.06152961829924582,0.19895185471637455,9.397945334848334,-0.10056581701939302
178,14.004551587773598,0.04328415050549074,0.42492614342347473,7.270478150303969,0.0010502229007740005,0.5929320278361304,4.8980506062747,-0.11722427675048958
179,5.530887364611783,0.07823642168180835,0.2624493713250592,3.430093770988015,0.0314141485640262,0.9609895141299296,10.643519708560683,-0.10858808074020447
180,4.075825310554766,0.05838086977228166,0.11464761658283336,5.850747526469563,0.03583496679006438,0.06454530119814791,5.48472606753256,-0.0957516457559808
181,9.661688496802165,0.0974369993897116,0.18727474240855616,8.909948362592374,0.057469497153857324,0.7148358551892402,6.198515937139965,-0.10442957577771249
182,4.831805276061639,0.06882058810278026,0.23772135540274536,4.177766676440578,0.06909234921268706,0.2678129609980191,3.291657246843,-0.10690641961617725
183,7.601189915346838,0.06717414449526574,0.1625019198521189,4.974734268215996,0.003520678371335323,0.18333996005967762,7.430091702382229,-0.09874751105236725
184,13.24336473866126,0.08753406818826251,0.2871631196367511,9.656354723041947,0.05072427717616444,0.9266057568450405,4.102749532708305,-0.11219091628647201
185,4.439882078458805,0.05293702151482736,0.32673904144314025,6.224419040671796,0.02386044483855599,0.115942288874316,2.717909052982827,-0.11531974209782679
186,0.6101719471859891,0.07393124993514419,0.21620799498038673,2.71773856113428,0.045294051685835786,0.23379697213739067,18.4592000088044,-0.09710366899747802
