frame,time,type,name,twist,superhelical,#enzymes,binding,unbinding
1087,543.5,circuit,topos,-42.81195215501244,-0.02384806833109383,0,0,0
1088,544.0,circuit,topos,-42.81144220323611,-0.023847784266383034,0,0,0
1089,544.5,circuit,topos,-42.81093482370094,-0.02384750163451937,0,0,0
1090,545.0,circuit,topos,-42.81043000341384,-0.023847220428265144,0,0,0
1091,545.5,circuit,topos,-42.80992772944756,-0.023846940640419322,0,0,0
1092,546.0,circuit,topos,-42.809427988940314,-0.023846662263817354,0,0,0
1093,546.5,circuit,topos,-42.80893076909547,-0.023846385291330967,0,0,0
1094,547.0,circuit,topos,-42.80843605718121,-0.023846109715868005,0,0,0
1095,547.5,circuit,topos,-42.807943840530214,-0.02384583553037223,0,0,0
1096,548.0,circuit,topos,-42.80745410653931,-0.023845562727823146,0,0,0
1097,548.5,circuit,topos,-42.806966842669155,-0.023845291301235808,0,0,0
1098,549.0,circuit,topos,-42.80648203644392,-0.02384502124366065,0,0,0
1099,549.5,circuit,topos,-42.805999675450956,-0.023844752548183305,0,0,0
1100,550.0,circuit,topos,-42.805519747340476,-0.023844485207924412,0,0,0
1101,550.5,circuit,topos,-42.80504223982524,-0.023844219216039467,0,0,0
1102,551.0,circuit,topos,-42.80456714068021,-0.0238439545657186,0,0,0
1103,551.5,circuit,topos,-42.80409443774228,-0.02384369125018645,0,0,0
1104,552.0,circuit,topos,-42.80362411890991,-0.023843429262701946,0,0,0
1105,552.5,circuit,topos,-42.803156172142856,-0.023843168596558165,0,0,0
1106,553.0,circuit,topos,-42.802690585461846,-0.023842909245082144,0,0,0
1107,553.5,circuit,topos,-42.802227346948236,-0.023842651201634694,0,0,0
1108,554.0,circuit,topos,-42.80176644474374,-0.02384239445961025,0,0,0
1109,554.5,circuit,topos,-42.80130786705013,-0.023842139012436692,0,0,0
1110,555.0,circuit,topos,-42.80085160212888,-0.023841884853575177,0,0,0
1111,555.5,circuit,topos,-42.80039763830093,-0.023841631976519964,0,0,0
1112,556.0,circuit,topos,-42.799945963946314,-0.023841380374798247,0,0,0
1113,556.5,circuit,topos,-42.79949656750391,-0.02384113004196999,0,0,0
1114,557.0,circuit,topos,-42.79904943747112,-0.02384088097162776,0,0,0
1115,557.5,circuit,topos,-42.798604562403575,-0.023840633157396554,0,0,0
1116,558.0,circuit,topos,-42.79816193091484,-0.02384038659293365,0,0,0
1117,558.5,circuit,topos,-42.79772153167611,-0.023840141271928433,0,0,0
1118,559.0,circuit,topos,-42.79728335341594,-0.023839897188102217,0,0,0
1119,559.5,circuit,topos,-42.796847384919936,-0.023839654335208117,0,0,0
1120,560.0,circuit,topos,-42.79641361503045,-0.02383941270703085,0,0,0
1121,560.5,circuit,topos,-42.79598203264634,-0.023839172297386614,0,0,0
1122,561.0,circuit,topos,-42.795552626722625,-0.02383893310012288,0,0,0
1123,561.5,circuit,topos,-42.79512538627023,-0.023838695109118273,0,0,0
1124,562.0,circuit,topos,-42.79470030035571,-0.0238384583182824,0,0,0
1125,562.5,circuit,topos,-42.794277358100935,-0.023838222721555686,0,0,0
1126,563.0,circuit,topos,-42.79385654868285,-0.023837988312909227,0,0,0
1127,563.5,circuit,topos,-42.79343786133316,-0.023837755086344635,0,0,0
1128,564.0,circuit,topos,-42.793021285338064,-0.023837523035893857,0,0,0
1129,564.5,circuit,topos,-42.79260681003799,-0.02383729215561907,0,0,0
1130,565.0,circuit,topos,-42.79219442482729,-0.023837062439612478,0,0,0
1131,565.5,circuit,topos,-42.791784119154,-0.02383683388199619,0,0,0
1132,566.0,circuit,topos,-42.79137588251955,-0.023836606476922057,0,0,0
1133,566.5,circuit,topos,-42.790969704478485,-0.023836380218571516,0,0,0
1134,567.0,circuit,topos,-42.7905655746382,-0.023836155101155453,0,0,0
1135,567.5,circuit,topos,-42.7901634826587,-0.02383593111891405,0,0,0
1136,568.0,circuit,topos,-42.78976341825228,-0.023835708266116622,0,0,0
1137,568.5,circuit,topos,-42.789365371183294,-0.023835486537061478,0,0,0
1138,569.0,circuit,topos,-42.7889693312679,-0.02383526592607579,0,0,0
1139,569.5,circuit,topos,-42.78857528837375,-0.02383504642751541,0,0,0
1140,570.0,circuit,topos,-42.78818323241978,-0.02383482803576476,0,0,0
1141,570.5,circuit,topos,-42.78779315337593,-0.02383461074523667,0,0,0
1142,571.0,circuit,topos,-42.78740504126287,-0.023834394550372236,0,0,0
1143,571.5,circuit,topos,-42.78701888615176,-0.02383417944564067,0,0,0
1144,572.0,circuit,topos,-42.786634678164,-0.023833965425539172,0,0,0
1145,572.5,circuit,topos,-42.78625240747093,-0.023833752484592772,0,0,0
1146,573.0,circuit,topos,-42.78587206429365,-0.023833540617354196,0,0,0
1147,573.5,circuit,topos,-42.7854936389027,-0.02383332981840373,0,0,0
1148,574.0,circuit,topos,-42.785117121617844,-0.023833120082349075,0,0,0
1149,574.5,circuit,topos,-42.78474250280781,-0.023832911403825204,0,0,0
1150,575.0,circuit,topos,-42.78436977289004,-0.023832703777494222,0,0,0
1151,575.5,circuit,topos,-42.78399892233045,-0.023832497198045248,0,0,0
1152,576.0,circuit,topos,-42.78362994164318,-0.023832291660194252,0,0,0
1153,576.5,circuit,topos,-42.78326282139033,-0.02383208715868393,0,0,0
1154,577.0,circuit,topos,-42.78289755218177,-0.023831883688283574,0,0,0
1155,577.5,circuit,topos,-42.78253412467484,-0.02383168124378893,0,0,0
1156,578.0,circuit,topos,-42.78217252957412,-0.02383147982002206,0,0,0
1157,578.5,circuit,topos,-42.78181275763122,-0.023831279411831215,0,0,0
1158,579.0,circuit,topos,-42.781454799644514,-0.023831080014090702,0,0,0
1159,579.5,circuit,topos,-42.781098646458915,-0.02383088162170075,0,0,0
1160,580.0,circuit,topos,-42.78074428896563,-0.023830684229587378,0,0,0
1161,580.5,circuit,topos,-42.78039171810193,-0.023830487832702262,0,0,0
1162,581.0,circuit,topos,-42.780040924850915,-0.023830292426022602,0,0,0
1163,581.5,circuit,topos,-42.77969190024129,-0.023830098004551013,0,0,0
1164,582.0,circuit,topos,-42.779344635347115,-0.02382990456331537,0,0,0
1165,582.5,circuit,topos,-42.77899912128759,-0.023829712097368685,0,0,0
1166,583.0,circuit,topos,-42.77865534922682,-0.023829520601788994,0,0,0
1167,583.5,circuit,topos,-42.778313310373576,-0.023829330071679214,0,0,0
1168,584.0,circuit,topos,-42.77797299598111,-0.02382914050216703,0,0,0
1169,584.5,circuit,topos,-42.77763439734687,-0.02382895188840476,0,0,0
1170,585.0,circuit,topos,-42.77729750581233,-0.02382876422556923,0,0,0
1171,585.5,circuit,topos,-42.77696231276271,-0.023828577508861654,0,0,0
1172,586.0,circuit,topos,-42.77662880962682,-0.023828391733507506,0,0,0
1173,586.5,circuit,topos,-42.77629698787678,-0.023828206894756402,0,0,0
1174,587.0,circuit,topos,-42.77596683902784,-0.02382802298788197,0,0,0
1175,587.5,circuit,topos,-42.77563835463813,-0.023827840008181746,0,0,0
1176,588.0,circuit,topos,-42.77531152630848,-0.02382765795097702,0,0,0
1177,588.5,circuit,topos,-42.77498634568216,-0.023827476811612753,0,0,0
1178,589.0,circuit,topos,-42.7746628044447,-0.02382729658545743,0,0,0
1179,589.5,circuit,topos,-42.77434089432366,-0.023827117267902945,0,0,0
1180,590.0,circuit,topos,-42.77402060708841,-0.023826938854364498,0,0,0
1181,590.5,circuit,topos,-42.77370193454993,-0.02382676134028046,0,0,0
1182,591.0,circuit,topos,-42.77338486856062,-0.023826584721112258,0,0,0
1183,591.5,circuit,topos,-42.77306940101402,-0.023826408992344266,0,0,0
1184,592.0,circuit,topos,-42.77275552384468,-0.02382623414948368,0,0,0
1185,592.5,circuit,topos,-42.772443229027914,-0.023826060188060414,0,0,0
1186,593.0,circuit,topos,-42.77213250857958,-0.023825887103626965,0,0,0
1187,593.5,circuit,topos,-42.77182335455591,-0.02382571489175831,0,0,0
1188,594.0,circuit,topos,-42.771515759053294,-0.02382554354805181,0,0,0
1189,594.5,circuit,topos,-42.77120971420805,-0.02382537306812706,0,0,0
1190,595.0,circuit,topos,-42.77090521219624,-0.023825203447625797,0,0,0
1191,595.5,circuit,topos,-42.77060224523349,-0.023825034682211796,0,0,0
1192,596.0,circuit,topos,-42.77030080557476,-0.023824866767570736,0,0,0
1193,596.5,circuit,topos,-42.77000088551416,-0.023824699699410114,0,0,0
1194,597.0,circuit,topos,-42.76970247738471,-0.023824533473459104,0,0,0
1195,597.5,circuit,topos,-42.769405573558224,-0.023824368085468475,0,0,0
1196,598.0,circuit,topos,-42.76911016644504,-0.023824203531210467,0,0,0
1197,598.5,circuit,topos,-42.76881624849386,-0.02382403980647869,0,0,0
1198,599.0,circuit,topos,-42.76852381219155,-0.02382387690708801,0,0,0
1199,599.5,circuit,topos,-42.768232850062944,-0.023823714828874437,0,0,0
1200,600.0,circuit,topos,-42.76794335467064,-0.02382355356769503,0,0,0
1201,600.5,circuit,topos,-42.76765531861483,-0.023823393119427782,0,0,0
1202,601.0,circuit,topos,-42.767368734533086,-0.02382323347997151,0,0,0
1203,601.5,circuit,topos,-42.76708359510021,-0.023823074645245766,0,0,0
1204,602.0,circuit,topos,-42.766799893027994,-0.02382291661119071,0,0,0
1205,602.5,circuit,topos,-42.76651762106506,-0.023822759373767023,0,0,0
1206,603.0,circuit,topos,-42.76623677199668,-0.023822602928955786,0,0,0
1207,603.5,circuit,topos,-42.76595733864458,-0.023822447272758406,0,0,0
1208,604.0,circuit,topos,-42.76567931386676,-0.023822292401196484,0,0,0
1209,604.5,circuit,topos,-42.765402690557295,-0.023822138310311717,0,0,0
1210,605.0,circuit,topos,-42.76512746164616,-0.023821984996165807,0,0,0
1211,605.5,circuit,topos,-42.76485362009907,-0.023821832454840354,0,0,0
1212,606.0,circuit,topos,-42.76458115891727,-0.023821680682436758,0,0,0
1213,606.5,circuit,topos,-42.76431007113735,-0.02382152967507611,0,0,0
1214,607.0,circuit,topos,-42.76404034983112,-0.023821379428899107,0,0,0
1215,607.5,circuit,topos,-42.76377198810536,-0.023821229940065938,0,0,0
1216,608.0,circuit,topos,-42.76350497910168,-0.02382108120475619,0,0,0
1217,608.5,circuit,topos,-42.763239315996344,-0.023820933219168748,0,0,0
1218,609.0,circuit,topos,-42.762974992000096,-0.023820785979521714,0,0,0
1219,609.5,circuit,topos,-42.762712000357965,-0.023820639482052285,0,0,0
1220,610.0,circuit,topos,-42.76245033434911,-0.023820493723016666,0,0,0
1221,610.5,circuit,topos,-42.76218998728665,-0.023820348698689982,0,0,0
1222,611.0,circuit,topos,-42.76193095251748,-0.02382020440536617,0,0,0
1223,611.5,circuit,topos,-42.7616732234221,-0.02382006083935789,0,0,0
1224,612.0,circuit,topos,-42.761416793414455,-0.023819917996996433,0,0,0
1225,612.5,circuit,topos,-42.76116165594174,-0.023819775874631605,0,0,0
1226,613.0,circuit,topos,-42.760907804484276,-0.023819634468631674,0,0,0
1227,613.5,circuit,topos,-42.7606552325553,-0.023819493775383234,0,0,0
1228,614.0,circuit,topos,-42.76040393370083,-0.023819353791291145,0,0,0
1229,614.5,circuit,topos,-42.760153901499464,-0.023819214512778415,0,0,0
1230,615.0,circuit,topos,-42.759905129562256,-0.023819075936286134,0,0,0
1231,615.5,circuit,topos,-42.759657611532525,-0.02381893805827336,0,0,0
1232,616.0,circuit,topos,-42.75941134108569,-0.02381880087521703,0,0,0
1233,616.5,circuit,topos,-42.75916631192911,-0.023818664383611878,0,0,0
1234,617.0,circuit,topos,-42.75892251780194,-0.023818528579970355,0,0,0
1235,617.5,circuit,topos,-42.75867995247495,-0.02381839346082251,0,0,0
1236,618.0,circuit,topos,-42.75843860975038,-0.023818259022715924,0,0,0
1237,618.5,circuit,topos,-42.75819848346176,-0.023818125262215627,0,0,0
1238,619.0,circuit,topos,-42.757959567473776,-0.023817992175903975,0,0,0
1239,619.5,circuit,topos,-42.7577218556821,-0.02381785976038061,0,0,0
1240,620.0,circuit,topos,-42.75748534201321,-0.023817728012262316,0,0,0
1241,620.5,circuit,topos,-42.757250020424294,-0.023817596928182992,0,0,0
1242,621.0,circuit,topos,-42.757015884903026,-0.023817466504793522,0,0,0
1243,621.5,circuit,topos,-42.75678292946746,-0.023817336738761706,0,0,0
1244,622.0,circuit,topos,-42.756551148165855,-0.02381720762677217,0,0,0
1245,622.5,circuit,topos,-42.756320535076526,-0.023817079165526292,0,0,0
1246,623.0,circuit,topos,-42.7560910843077,-0.023816951351742097,0,0,0
1247,623.5,circuit,topos,-42.755862789997344,-0.023816824182154195,0,0,0
1248,624.0,circuit,topos,-42.75563564631304,-0.02381669765351367,0,0,0
1249,624.5,circuit,topos,-42.75540964745181,-0.023816571762588033,0,0,0
1250,625.0,circuit,topos,-42.75518478764,-0.023816446506161094,0,0,0
1251,625.5,circuit,topos,-42.75496106113308,-0.02381632188103293,0,0,0
1252,626.0,circuit,topos,-42.754738462215556,-0.02381619788401975,0,0,0
1253,626.5,circuit,topos,-42.75451698520077,-0.023816074511953854,0,0,0
1254,627.0,circuit,topos,-42.75429662443081,-0.02381595176168354,0,0,0
1255,627.5,circuit,topos,-42.75407737427631,-0.023815829630073025,0,0,0
1256,628.0,circuit,topos,-42.75385922913632,-0.02381570811400233,0,0,0
1257,628.5,circuit,topos,-42.7536421834382,-0.02381558721036727,0,0,0
1258,629.0,circuit,topos,-42.75342623163743,-0.0238154669160793,0,0,0
1259,629.5,circuit,topos,-42.753211368217485,-0.023815347228065494,0,0,0
1260,630.0,circuit,topos,-42.7529975876897,-0.023815228143268422,0,0,0
1261,630.5,circuit,topos,-42.752784884593105,-0.023815109658646104,0,0,0
1262,631.0,circuit,topos,-42.75257325349432,-0.02381499177117191,0,0,0
1263,631.5,circuit,topos,-42.7523626889874,-0.023814874477834504,0,0,0
1264,632.0,circuit,topos,-42.75215318569368,-0.023814757775637744,0,0,0
1265,632.5,circuit,topos,-42.75194473826166,-0.023814641661600612,0,0,0
1266,633.0,circuit,topos,-42.75173734136686,-0.023814526132757148,0,0,0
1267,633.5,circuit,topos,-42.751530989711675,-0.023814411186156365,0,0,0
1268,634.0,circuit,topos,-42.751325678025246,-0.02381429681886217,0,0,0
1269,634.5,circuit,topos,-42.75112140106332,-0.023814183027953295,0,0,0
1270,635.0,circuit,topos,-42.75091815360814,-0.023814069810523225,0,0,0
1271,635.5,circuit,topos,-42.75071593046826,-0.023813957163680108,0,0,0
1272,636.0,circuit,topos,-42.75051472647848,-0.023813845084546703,0,0,0
1273,636.5,circuit,topos,-42.75031453649964,-0.02381373357026029,0,0,0
1274,637.0,circuit,topos,-42.75011535541853,-0.02381362261797259,0,0,0
1275,637.5,circuit,topos,-42.74991717814777,-0.023813512224849714,0,0,0
1276,638.0,circuit,topos,-42.749719999625654,-0.023813402388072082,0,0,0
1277,638.5,circuit,topos,-42.74952381481602,-0.02381329310483434,0,0,0
1278,639.0,circuit,topos,-42.74932861870815,-0.023813184372345298,0,0,0
1279,639.5,circuit,topos,-42.749134406316585,-0.023813076187827853,0,0,0
1280,640.0,circuit,topos,-42.748941172681064,-0.023812968548518925,0,0,0
1281,640.5,circuit,topos,-42.74874891286635,-0.02381286145166938,0,0,0
1282,641.0,circuit,topos,-42.74855762196212,-0.023812754894543965,0,0,0
1283,641.5,circuit,topos,-42.74836729508284,-0.02381264887442122,0,0,0
1284,642.0,circuit,topos,-42.748177927367635,-0.023812543388593444,0,0,0
1285,642.5,circuit,topos,-42.747989513980166,-0.02381243843436658,0,0,0
1286,643.0,circuit,topos,-42.7478020501085,-0.023812334009060184,0,0,0
1287,643.5,circuit,topos,-42.74761553096501,-0.023812230110007347,0,0,0
1288,644.0,circuit,topos,-42.74742995178621,-0.023812126734554608,0,0,0
1289,644.5,circuit,topos,-42.74724530783267,-0.023812023880061893,0,0,0
1290,645.0,circuit,topos,-42.74706159438889,-0.02381192154390248,0,0,0
1291,645.5,circuit,topos,-42.746878806763156,-0.023811819723462878,0,0,0
1292,646.0,circuit,topos,-42.74669694028744,-0.023811718416142803,0,0,0
1293,646.5,circuit,topos,-42.746515990317285,-0.023811617619355095,0,0,0
1294,647.0,circuit,topos,-42.746335952231654,-0.02381151733052564,0,0,0
1295,647.5,circuit,topos,-42.746156821432855,-0.023811417547093327,0,0,0
1296,648.0,circuit,topos,-42.74597859334638,-0.02381131826650997,0,0,0
1297,648.5,circuit,topos,-42.74580126342083,-0.023811219486240234,0,0,0
1298,649.0,circuit,topos,-42.745624827127756,-0.023811121203761592,0,0,0
1299,649.5,circuit,topos,-42.74544927996157,-0.023811023416564235,0,0,0
1300,650.0,circuit,topos,-42.745274617439435,-0.02381092612215104,0,0,0
1301,650.5,circuit,topos,-42.745100835101134,-0.02381082931803747,0,0,0
1302,651.0,circuit,topos,-42.74492792850894,-0.02381073300175153,0,0,0
1303,651.5,circuit,topos,-42.74475589324755,-0.0238106371708337,0,0,0
1304,652.0,circuit,topos,-42.74458472492392,-0.023810541822836876,0,0,0
1305,652.5,circuit,topos,-42.744414419167185,-0.023810446955326303,0,0,0
1306,653.0,circuit,topos,-42.744244971628554,-0.023810352565879513,0,0,0
1307,653.5,circuit,topos,-42.74407637798115,-0.02381025865208626,0,0,0
1308,654.0,circuit,topos,-42.743908633919965,-0.02381016521154847,0,0,0
1309,654.5,circuit,topos,-42.74374173516169,-0.023810072241880156,0,0,0
1310,655.0,circuit,topos,-42.743575677444646,-0.023809979740707383,0,0,0
1311,655.5,circuit,topos,-42.74341045652864,-0.02380988770566819,0,0,0
1312,656.0,circuit,topos,-42.743246068194914,-0.02380979613441254,0,0,0
1313,656.5,circuit,topos,-42.74308250824596,-0.023809705024602255,0,0,0
1314,657.0,circuit,topos,-42.742919772505466,-0.023809614373910944,0,0,0
1315,657.5,circuit,topos,-42.7427578568182,-0.02380952418002397,0,0,0
1316,658.0,circuit,topos,-42.7425967570499,-0.023809434440638374,0,0,0
1317,658.5,circuit,topos,-42.742436469087146,-0.023809345153462808,0,0,0
1318,659.0,circuit,topos,-42.7422769888373,-0.023809256316217494,0,0,0
1319,659.5,circuit,topos,-42.74211831222834,-0.023809167926634157,0,0,0
1320,660.0,circuit,topos,-42.74196043520884,-0.023809079982455964,0,0,0
1321,660.5,circuit,topos,-42.74180335374777,-0.023808992481437474,0,0,0
1322,661.0,circuit,topos,-42.74164706383447,-0.023808905421344576,0,0,0
1323,661.5,circuit,topos,-42.7414915614785,-0.02380881879995442,0,0,0
1324,662.0,circuit,topos,-42.74133684270956,-0.02380873261505539,0,0,0
1325,662.5,circuit,topos,-42.74118290357738,-0.023808646864447017,0,0,0
1326,663.0,circuit,topos,-42.74102974015164,-0.02380856154593994,0,0,0
1327,663.5,circuit,topos,-42.74087734852183,-0.023808476657355845,0,0,0
1328,664.0,circuit,topos,-42.74072572479718,-0.023808392196527407,0,0,0
1329,664.5,circuit,topos,-42.740574865106545,-0.023808308161298235,0,0,0
1330,665.0,circuit,topos,-42.74042476559831,-0.023808224549522815,0,0,0
1331,665.5,circuit,topos,-42.740275422440305,-0.02380814135906647,0,0,0
1332,666.0,circuit,topos,-42.74012683181968,-0.023808058587805273,0,0,0
1333,666.5,circuit,topos,-42.739978989942834,-0.02380797623362604,0,0,0
1334,667.0,circuit,topos,-42.7398318930353,-0.023807894294426223,0,0,0
1335,667.5,circuit,topos,-42.73968553734166,-0.023807812768113897,0,0,0
1336,668.0,circuit,topos,-42.73953991912543,-0.023807731652607685,0,0,0
1337,668.5,circuit,topos,-42.73939503466899,-0.023807650945836718,0,0,0
1338,669.0,circuit,topos,-42.73925088027346,-0.02380757064574056,0,0,0
1339,669.5,circuit,topos,-42.73910745225865,-0.023807490750269188,0,0,0
1340,670.0,circuit,topos,-42.73896474696291,-0.023807411257382907,0,0,0
1341,670.5,circuit,topos,-42.73882276074306,-0.02380733216505232,0,0,0
1342,671.0,circuit,topos,-42.73868148997433,-0.02380725347125827,0,0,0
1343,671.5,circuit,topos,-42.73854093105022,-0.02380717517399178,0,0,0
1344,672.0,circuit,topos,-42.7384010803824,-0.023807097271254008,0,0,0
1345,672.5,circuit,topos,-42.73826193440069,-0.023807019761056203,0,0,0
1346,673.0,circuit,topos,-42.738123489552876,-0.02380694264141964,0,0,0
1347,673.5,circuit,topos,-42.737985742304694,-0.02380686591037558,0,0,0
1348,674.0,circuit,topos,-42.737848689139696,-0.023806789565965217,0,0,0
1349,674.5,circuit,topos,-42.73771232655918,-0.02380671360623962,0,0,0
1350,675.0,circuit,topos,-42.73757665108209,-0.023806638029259693,0,0,0
1351,675.5,circuit,topos,-42.73744165924493,-0.023806562833096134,0,0,0
1352,676.0,circuit,topos,-42.73730734760167,-0.023806488015829345,0,0,0
1353,676.5,circuit,topos,-42.737173712723674,-0.023806413575549436,0,0,0
1354,677.0,circuit,topos,-42.737040751199594,-0.023806339510356142,0,0,0
1355,677.5,circuit,topos,-42.736908459635295,-0.023806265818358784,0,0,0
1356,678.0,circuit,topos,-42.73677683465377,-0.02380619249767623,0,0,0
1357,678.5,circuit,topos,-42.73664587289503,-0.023806119546436823,0,0,0
1358,679.0,circuit,topos,-42.73651557101605,-0.023806046962778354,0,0,0
1359,679.5,circuit,topos,-42.736385925690655,-0.023805974744848003,0,0,0
1360,680.0,circuit,topos,-42.73625693360946,-0.023805902890802307,0,0,0
1361,680.5,circuit,topos,-42.736128591479776,-0.023805831398807098,0,0,0
1362,681.0,circuit,topos,-42.7360008960255,-0.023805760267037443,0,0,0
1363,681.5,circuit,topos,-42.73587384398708,-0.023805689493677635,0,0,0
1364,682.0,circuit,topos,-42.735747432121386,-0.02380561907692112,0,0,0
1365,682.5,circuit,topos,-42.73562165720166,-0.02380554901497045,0,0,0
1366,683.0,circuit,topos,-42.73549651601742,-0.023805479306037252,0,0,0
1367,683.5,circuit,topos,-42.735372005374366,-0.02380540994834217,0,0,0
1368,684.0,circuit,topos,-42.73524812209432,-0.023805340940114817,0,0,0
1369,684.5,circuit,topos,-42.73512486301513,-0.02380527227959375,0,0,0
1370,685.0,circuit,topos,-42.735002224990595,-0.023805203965026396,0,0,0
1371,685.5,circuit,topos,-42.73488020489038,-0.023805135994669026,0,0,0
1372,686.0,circuit,topos,-42.734758799599945,-0.023805068366786707,0,0,0
1373,686.5,circuit,topos,-42.734638006020454,-0.023805001079653266,0,0,0
1374,687.0,circuit,topos,-42.73451782106871,-0.023804934131551218,0,0,0
1375,687.5,circuit,topos,-42.73439824167705,-0.02380486752077176,0,0,0
1376,688.0,circuit,topos,-42.734279264793294,-0.02380480124561469,0,0,0
1377,688.5,circuit,topos,-42.73416088738065,-0.023804735304388387,0,0,0
1378,689.0,circuit,topos,-42.73404310641766,-0.023804669695409765,0,0,0
1379,689.5,circuit,topos,-42.73392591889808,-0.023804604417004233,0,0,0
1380,690.0,circuit,topos,-42.73380932183085,-0.02380453946750563,0,0,0
1381,690.5,circuit,topos,-42.73369331223997,-0.02380447484525621,0,0,0
1382,691.0,circuit,topos,-42.73357788716448,-0.02380441054860659,0,0,0
1383,691.5,circuit,topos,-42.73346304365833,-0.02380434657591569,0,0,0
1384,692.0,circuit,topos,-42.733348778790344,-0.023804282925550722,0,0,0
1385,692.5,circuit,topos,-42.73323508964411,-0.023804219595887126,0,0,0
1386,693.0,circuit,topos,-42.73312197331794,-0.023804156585308538,0,0,0
1387,693.5,circuit,topos,-42.73300942692478,-0.02380409389220674,0,0,0
1388,694.0,circuit,topos,-42.73289744759213,-0.023804031514981637,0,0,0
1389,694.5,circuit,topos,-42.73278603246197,-0.023803969452041187,0,0,0
1390,695.0,circuit,topos,-42.73267517869072,-0.023803907701801394,0,0,0
1391,695.5,circuit,topos,-42.73256488344911,-0.023803846262686237,0,0,0
1392,696.0,circuit,topos,-42.73245514392215,-0.02380378513312765,0,0,0
1393,696.5,circuit,topos,-42.73234595730906,-0.023803724311565473,0,0,0
1394,697.0,circuit,topos,-42.73223732082316,-0.023803663796447414,0,0,0
1395,697.5,circuit,topos,-42.73212923169184,-0.023803603586229013,0,0,0
1396,698.0,circuit,topos,-42.73202168715647,-0.02380354367937359,0,0,0
1397,698.5,circuit,topos,-42.73191468447232,-0.023803484074352215,0,0,0
1398,699.0,circuit,topos,-42.731808220908526,-0.023803424769643686,0,0,0
1399,699.5,circuit,topos,-42.73170229374797,-0.02380336576373445,0,0,0
1400,700.0,circuit,topos,-42.73159690028726,-0.023803307055118603,0,0,0
1401,700.5,circuit,topos,-42.73149203783661,-0.023803248642297825,0,0,0
1402,701.0,circuit,topos,-42.73138770371982,-0.023803190523781353,0,0,0
1403,701.5,circuit,topos,-42.731283895274174,-0.023803132698085948,0,0,0
1404,702.0,circuit,topos,-42.731180609850384,-0.023803075163735837,0,0,0
1405,702.5,circuit,topos,-42.731077844812525,-0.023803017919262703,0,0,0
1406,703.0,circuit,topos,-42.73097559753798,-0.023802960963205638,0,0,0
1407,703.5,circuit,topos,-42.730873865417315,-0.023802904294111076,0,0,0
1408,704.0,circuit,topos,-42.7307726458543,-0.023802847910532807,0,0,0
1409,704.5,circuit,topos,-42.73067193626577,-0.023802791811031898,0,0,0
1410,705.0,circuit,topos,-42.7305717340816,-0.02380273599417668,0,0,0
1411,705.5,circuit,topos,-42.73047203674461,-0.023802680458542697,0,0,0
1412,706.0,circuit,topos,-42.73037284171052,-0.023802625202712677,0,0,0
1413,706.5,circuit,topos,-42.73027414644789,-0.0238025702252765,0,0,0
1414,707.0,circuit,topos,-42.73017594843804,-0.023802515524831157,0,0,0
1415,707.5,circuit,topos,-42.73007824517497,-0.0238024610999807,0,0,0
1416,708.0,circuit,topos,-42.729981034165355,-0.02380240694933624,0,0,0
1417,708.5,circuit,topos,-42.72988431292841,-0.023802353071515875,0,0,0
1418,709.0,circuit,topos,-42.72978807899588,-0.02380229946514468,0,0,0
1419,709.5,circuit,topos,-42.729692329911934,-0.023802246128854655,0,0,0
1420,710.0,circuit,topos,-42.729597063233136,-0.023802193061284706,0,0,0
1421,710.5,circuit,topos,-42.72950227652837,-0.023802140261080598,0,0,0
1422,711.0,circuit,topos,-42.7294079673788,-0.02380208772689493,0,0,0
1423,711.5,circuit,topos,-42.72931413337774,-0.023802035457387086,0,0,0
1424,712.0,circuit,topos,-42.72922077213068,-0.023801983451223217,0,0,0
1425,712.5,circuit,topos,-42.72912788125516,-0.02380193170707619,0,0,0
1426,713.0,circuit,topos,-42.72903545838074,-0.023801880223625577,0,0,0
1427,713.5,circuit,topos,-42.72894350114895,-0.0238018289995576,0,0,0
1428,714.0,circuit,topos,-42.72885200721316,-0.0238017780335651,0,0,0
1429,714.5,circuit,topos,-42.72876097423864,-0.02380172732434752,0,0,0
1430,715.0,circuit,topos,-42.72867039990238,-0.023801676870610855,0,0,0
1431,715.5,circuit,topos,-42.7285802818931,-0.02380162667106762,0,0,0
1432,716.0,circuit,topos,-42.728490617911184,-0.023801576724436835,0,0,0
1433,716.5,circuit,topos,-42.7284014056686,-0.023801527029443964,0,0,0
1434,717.0,circuit,topos,-42.728312642888845,-0.0238014775848209,0,0,0
1435,717.5,circuit,topos,-42.728224327306904,-0.023801428389305938,0,0,0
1436,718.0,circuit,topos,-42.72813645666918,-0.023801379441643726,0,0,0
1437,718.5,circuit,topos,-42.728049028733444,-0.02380133074058525,0,0,0
1438,719.0,circuit,topos,-42.72796204126875,-0.023801282284887773,0,0,0
1439,719.5,circuit,topos,-42.72787549205544,-0.023801234073314855,0,0,0
1440,720.0,circuit,topos,-42.72778937888501,-0.023801186104636267,0,0,0
1441,720.5,circuit,topos,-42.727703699560095,-0.023801138377627984,0,0,0
1442,721.0,circuit,topos,-42.727618451894436,-0.023801090891072164,0,0,0
1443,721.5,circuit,topos,-42.727533633712774,-0.0238010436437571,0,0,0
1444,722.0,circuit,topos,-42.72744924285081,-0.023800996634477184,0,0,0
