frame,time,type,name,concentration
197,98.5,topo,topoI,0.25
197,98.5,topo,gyrase,0.25
198,99.0,topo,topoI,0.25
198,99.0,topo,gyrase,0.25
199,99.5,topo,topoI,0.25
199,99.5,topo,gyrase,0.25
200,100.0,topo,topoI,0.25
200,100.0,topo,gyrase,0.25
201,100.5,topo,topoI,0.25
201,100.5,topo,gyrase,0.25
202,101.0,topo,topoI,0.25
202,101.0,topo,gyrase,0.25
203,101.5,topo,topoI,0.25
203,101.5,topo,gyrase,0.25
204,102.0,topo,topoI,0.25
204,102.0,topo,gyrase,0.25
205,102.5,topo,topoI,0.25
205,102.5,topo,gyrase,0.25
206,103.0,topo,topoI,0.25
206,103.0,topo,gyrase,0.25
207,103.5,topo,topoI,0.25
207,103.5,topo,gyrase,0.25
208,104.0,topo,topoI,0.25
208,104.0,topo,gyrase,0.25
209,104.5,topo,topoI,0.25
209,104.5,topo,gyrase,0.25
210,105.0,topo,topoI,0.25
210,105.0,topo,gyrase,0.25
211,105.5,topo,topoI,0.25
211,105.5,topo,gyrase,0.25
212,106.0,topo,topoI,0.25
212,106.0,topo,gyrase,0.25
213,106.5,topo,topoI,0.25
213,106.5,topo,gyrase,0.25
214,107.0,topo,topoI,0.25
214,107.0,topo,gyrase,0.25
215,107.5,topo,topoI,0.25
215,107.5,topo,gyrase,0.25
216,108.0,topo,topoI,0.25
216,108.0,topo,gyrase,0.25
217,108.5,topo,topoI,0.25
217,108.5,topo,gyrase,0.25
218,109.0,topo,topoI,0.25
218,109.0,topo,gyrase,0.25
219,109.5,topo,topoI,0.25
219,109.5,topo,gyrase,0.25
220,110.0,topo,topoI,0.25
220,110.0,topo,gyrase,0.25
221,110.5,topo,topoI,0.25
221,110.5,topo,gyrase,0.25
222,111.0,topo,topoI,0.25
222,111.0,topo,gyrase,0.25
223,111.5,topo,topoI,0.25
223,111.5,topo,gyrase,0.25
224,112.0,topo,topoI,0.25
224,112.0,topo,gyrase,0.25
225,112.5,topo,topoI,0.25
225,112.5,topo,gyrase,0.25
226,113.0,topo,topoI,0.25
226,113.0,topo,gyrase,0.25
227,113.5,topo,topoI,0.25
227,113.5,topo,gyrase,0.25
228,114.0,topo,topoI,0.25
228,114.0,topo,gyrase,0.25
229,114.5,topo,topoI,0.25
229,114.5,topo,gyrase,0.25
230,115.0,topo,topoI,0.25
230,115.0,topo,gyrase,0.25
231,115.5,topo,topoI,0.25
231,115.5,topo,gyrase,0.25
232,116.0,topo,topoI,0.25
232,116.0,topo,gyrase,0.25
233,116.5,topo,topoI,0.25
233,116.5,topo,gyrase,0.25
234,117.0,topo,topoI,0.25
234,117.0,topo,gyrase,0.25
235,117.5,topo,topoI,0.25
235,117.5,topo,gyrase,0.25
236,118.0,topo,topoI,0.25
236,118.0,topo,gyrase,0.25
237,118.5,topo,topoI,0.25
237,118.5,topo,gyrase,0.25
238,119.0,topo,topoI,0.25
238,119.0,topo,gyrase,0.25
239,119.5,topo,topoI,0.25
239,119.5,topo,gyrase,0.25
240,120.0,topo,topoI,0.25
240,120.0,topo,gyrase,0.25
241,120.5,topo,topoI,0.25
241,120.5,topo,gyrase,0.25
242,121.0,topo,topoI,0.25
242,121.0,topo,gyrase,0.25
243,121.5,topo,topoI,0.25
243,121.5,topo,gyrase,0.25
244,122.0,topo,topoI,0.25
244,122.0,topo,gyrase,0.25
245,122.5,topo,topoI,0.25
245,122.5,topo,gyrase,0.25
246,123.0,topo,topoI,0.25
246,123.0,topo,gyrase,0.25
247,123.5,topo,topoI,0.25
247,123.5,topo,gyrase,0.25
248,124.0,topo,topoI,0.25
248,124.0,topo,gyrase,0.25
249,124.5,topo,topoI,0.25
249,124.5,topo,gyrase,0.25
250,125.0,topo,topoI,0.25
250,125.0,topo,gyrase,0.25
251,125.5,topo,topoI,0.25
251,125.5,topo,gyrase,0.25
252,126.0,topo,topoI,0.25
252,126.0,topo,gyrase,0.25
253,126.5,topo,topoI,0.25
253,126.5,topo,gyrase,0.25
254,127.0,topo,topoI,0.25
254,127.0,topo,gyrase,0.25
255,127.5,topo,topoI,0.25
255,127.5,topo,gyrase,0.25
256,128.0,topo,topoI,0.25
256,128.0,topo,gyrase,0.25
257,128.5,topo,topoI,0.25
257,128.5,topo,gyrase,0.25
258,129.0,topo,topoI,0.25
258,129.0,topo,gyrase,0.25
259,129.5,topo,topoI,0.25
259,129.5,topo,gyrase,0.25
260,130.0,topo,topoI,0.25
260,130.0,topo,gyrase,0.25
261,130.5,topo,topoI,0.25
261,130.5,topo,gyrase,0.25
262,131.0,topo,topoI,0.25
262,131.0,topo,gyrase,0.25
263,131.5,topo,topoI,0.25
263,131.5,topo,gyrase,0.25
264,132.0,topo,topoI,0.25
264,132.0,topo,gyrase,0.25
265,132.5,topo,topoI,0.25
265,132.5,topo,gyrase,0.25
266,133.0,topo,topoI,0.25
266,133.0,topo,gyrase,0.25
267,133.5,topo,topoI,0.25
267,133.5,topo,gyrase,0.25
268,134.0,topo,topoI,0.25
268,134.0,topo,gyrase,0.25
269,134.5,topo,topoI,0.25
269,134.5,topo,gyrase,0.25
270,135.0,topo,topoI,0.25
270,135.0,topo,gyrase,0.25
271,135.5,topo,topoI,0.25
271,135.5,topo,gyrase,0.25
272,136.0,topo,topoI,0.25
272,136.0,topo,gyrase,0.25
273,136.5,topo,topoI,0.25
273,136.5,topo,gyrase,0.25
274,137.0,topo,topoI,0.25
274,137.0,topo,gyrase,0.25
275,137.5,topo,topoI,0.25
275,137.5,topo,gyrase,0.25
276,138.0,topo,topoI,0.25
276,138.0,topo,gyrase,0.25
277,138.5,topo,topoI,0.25
277,138.5,topo,gyrase,0.25
278,139.0,topo,topoI,0.25
278,139.0,topo,gyrase,0.25
279,139.5,topo,topoI,0.25
279,139.5,topo,gyrase,0.25
280,140.0,topo,topoI,0.25
280,140.0,topo,gyrase,0.25
281,140.5,topo,topoI,0.25
281,140.5,topo,gyrase,0.25
282,141.0,topo,topoI,0.25
282,141.0,topo,gyrase,0.25
283,141.5,topo,topoI,0.25
283,141.5,topo,gyrase,0.25
284,142.0,topo,topoI,0.25
284,142.0,topo,gyrase,0.25
285,142.5,topo,topoI,0.25
285,142.5,topo,gyrase,0.25
286,143.0,topo,topoI,0.25
286,143.0,topo,gyrase,0.25
287,143.5,topo,topoI,0.25
287,143.5,topo,gyrase,0.25
288,144.0,topo,topoI,0.25
288,144.0,topo,gyrase,0.25
289,144.5,topo,topoI,0.25
289,144.5,topo,gyrase,0.25
290,145.0,topo,topoI,0.25
290,145.0,topo,gyrase,0.25
291,145.5,topo,topoI,0.25
291,145.5,topo,gyrase,0.25
292,146.0,topo,topoI,0.25
292,146.0,topo,gyrase,0.25
293,146.5,topo,topoI,0.25
293,146.5,topo,gyrase,0.25
294,147.0,topo,topoI,0.25
294,147.0,topo,gyrase,0.25
295,147.5,topo,topoI,0.25
295,147.5,topo,gyrase,0.25
296,148.0,topo,topoI,0.25
296,148.0,topo,gyrase,0.25
297,148.5,topo,topoI,0.25
297,148.5,topo,gyrase,0.25
298,149.0,topo,topoI,0.25
298,149.0,topo,gyrase,0.25
299,149.5,topo,topoI,0.25
299,149.5,topo,gyrase,0.25
300,150.0,topo,topoI,0.25
300,150.0,topo,gyrase,0.25
301,150.5,topo,topoI,0.25
301,150.5,topo,gyrase,0.25
302,151.0,topo,topoI,0.25
302,151.0,topo,gyrase,0.25
303,151.5,topo,topoI,0.25
303,151.5,topo,gyrase,0.25
304,152.0,topo,topoI,0.25
304,152.0,topo,gyrase,0.25
305,152.5,topo,topoI,0.25
305,152.5,topo,gyrase,0.25
306,153.0,topo,topoI,0.25
306,153.0,topo,gyrase,0.25
307,153.5,topo,topoI,0.25
307,153.5,topo,gyrase,0.25
308,154.0,topo,topoI,0.25
308,154.0,topo,gyrase,0.25
309,154.5,topo,topoI,0.25
309,154.5,topo,gyrase,0.25
310,155.0,topo,topoI,0.25
310,155.0,topo,gyrase,0.25
311,155.5,topo,topoI,0.25
311,155.5,topo,gyrase,0.25
312,156.0,topo,topoI,0.25
312,156.0,topo,gyrase,0.25
313,156.5,topo,topoI,0.25
313,156.5,topo,gyrase,0.25
314,157.0,topo,topoI,0.25
314,157.0,topo,gyrase,0.25
315,157.5,topo,topoI,0.25
315,157.5,topo,gyrase,0.25
316,158.0,topo,topoI,0.25
316,158.0,topo,gyrase,0.25
317,158.5,topo,topoI,0.25
317,158.5,topo,gyrase,0.25
318,159.0,topo,topoI,0.25
