type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-41.28950344718138,-0.01169491525423764
origin,ori,ori,3085.0,0,100.0,-41.28950344718138,-0.01169491525423764
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
