type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-38.29555094867142,-0.010846902616108487
origin,ori,ori,3085.0,0,100.0,-38.29555094867142,-0.010846902616108487
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
