type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-32.014325136582954,-0.009067796610169846
origin,ori,ori,3085.0,0,100.0,-32.014325136582954,-0.009067796610169846
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
