type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-153.20350770934513,-0.06293571860498415
RNAP,RNAP,tetA,1253.0,1,32.0,109.35139578908965,0.101522255180686
origin,ori,ori,3085.0,0,100.0,-153.20350770934513,-0.06293571860498415
EXT,EXT_R,EXT,7253.0,0,0.0,0.0,-0.06
