type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-94.70116750453181,-0.045242329534493426
RNAP,RNAP,tetA,683.0,1,32.0,55.2068598594011,0.038927286376225674
origin,ori,ori,3085.0,0,100.0,-94.70116750453181,-0.045242329534493426
EXT,EXT_R,EXT,6683.0,0,0.0,0.0,-0.06
