type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,51.16308035845894,0.01449152542372785
origin,ori,ori,3085.0,0,100.0,51.16308035845894,0.01449152542372785
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
