type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-45.77749295231098,-0.012966101694915981
origin,ori,ori,3085.0,0,100.0,-45.77749295231098,-0.012966101694915981
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
