type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-32.3135244369248,-0.0091525423728817
origin,ori,ori,3085.0,0,100.0,-32.3135244369248,-0.0091525423728817
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
