type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-65.52464677487582,-0.018559322033899154
origin,ori,ori,3085.0,0,100.0,-65.52464677487582,-0.018559322033899154
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
