type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-57.89555509343258,-0.016398444008436274
origin,ori,ori,3085.0,0,100.0,-57.89555509343258,-0.016398444008436274
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
