type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-1941.0,0,0.0,-152.45739491335468,-0.08895797979030118
RNAP,RNAP,tetA,923.0,1,32.0,38.49942408202771,0.030205363057690882
origin,ori,ori,3085.0,0,100.0,-14.398529015343954,-0.02857692303261608
RNAP,RNAP,mKalama1,4027.0,-1,32.0,-152.45739491335468,-0.08895797979030118
EXT,EXT_R,EXT,6923.0,0,0.0,0.0,-0.06
