type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-1731.0,0,0.0,-95.10162955376336,-0.03299976985372613
origin,ori,ori,3085.0,0,100.0,-17.098108074445836,-0.027160749414884774
RNAP,RNAP,mKalama1,4237.0,-1,32.0,-95.10162955376336,-0.03299976985372613
EXT,EXT_R,EXT,9085.0,0,0.0,0.0,-0.06
