type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-73.3007692862127,-0.03414015817323383
RNAP,RNAP,tetA,773.0,1,32.0,99.63030771629785,0.07302407347612357
origin,ori,ori,3085.0,0,100.0,-73.3007692862127,-0.03414015817323383
EXT,EXT_R,EXT,6773.0,0,0.0,0.0,-0.06
