type,name,site,position,direction,size,twist,superhelical
EXT,EXT_L,EXT,-2815.0,0,0.0,-167.48675108340748,-0.07143736996986337
RNAP,RNAP,tetA,1103.0,1,32.0,81.91575118562548,0.07020082848303583
origin,ori,ori,3085.0,0,100.0,-167.48675108340748,-0.07143736996986337
EXT,EXT_R,EXT,7103.0,0,0.0,0.0,-0.06
